id,name,pos,team,team_name,price,gw,opp,home,p_start,xp,pts_goal,pts_ast,pts_cs,pts_dc,pts_bonus,pts_sv,pts_app,p_cs,per_match,p_start_base,xg,xa,bonus90,selected_by,status,news,pen1,prior,benched,starts_actual,minutes_season
521,Kulusevski,MID,19,TOT,6.5,6,MUN,False,0.432,1.5988668213865513,0.3870980517533504,0.1658991650371502,0.06746119690109767,0.029488073611378653,0.1872651912063362,0.0,0.8212206541396715,0.15608018802981252,3.699184799263191,0.720368994859361,0.17912026314094037,0.1279430451006717,0.4332621951219512,0.0,i,Knee injury - Unknown return date,False,True,False,0.0,0
521,Kulusevski,MID,19,TOT,6.5,7,COV,True,0.432,2.0607911828931824,0.6489804274687984,0.27813446891519933,0.15526787881423176,0.029488073611378653,0.1872651912063362,0.0,0.8212206541396715,0.359232282164284,4.767906442390945,0.720368994859361,0.3003,0.21450000000000002,0.4332621951219512,0.0,i,Knee injury - Unknown return date,False,True,False,0.0,0
521,Kulusevski,MID,19,TOT,6.5,8,CHE,False,0.432,1.6371327399204811,0.4124663602852598,0.17677129726511137,0.06948667467515712,0.029488073611378653,0.1872651912063362,0.0,0.8212206541396715,0.1607663923420319,3.7877179417845936,0.720368994859361,0.19085883449022603,0.13632773892159003,0.4332621951219512,0.0,i,Knee injury - Unknown return date,False,True,False,0.0,0
521,Kulusevski,MID,19,TOT,6.5,9,CRY,True,0.432,1.809533609182925,0.4977582816077085,0.2133249778318751,0.12004194204838846,0.029488073611378653,0.1872651912063362,0.0,0.8212206541396715,0.27773252991411823,4.186589609158576,0.720368994859361,0.23032560866249144,0.1645182919017796,0.4332621951219512,0.0,i,Knee injury - Unknown return date,False,True,False,0.0,0
522,Gray,MID,19,TOT,5.0,4,EVE,True,0.525,1.7320300026559434,0.2724837681842317,0.1406016243830636,0.1665303915183603,0.12331158430864508,0.19262900707174846,0.0,0.9969977997496847,0.3173605237286629,3.300766567260755,0.5247356840787815,0.10385562730028562,0.08931583947824563,0.36709721278042146,0.2,a,,False,False,False,0.6666666666666666,152
522,Gray,MID,19,TOT,5.0,5,AVL,True,0.525,1.7044322313052458,0.2644852701438859,0.13647439939424513,0.15105834319682684,0.12331158430864508,0.19262900707174846,0.0,0.9969977997496847,0.28787511080368533,3.2481729049883903,0.5247356840787815,0.10080704559218705,0.08669405920928086,0.36709721278042146,0.2,a,,False,False,False,0.6666666666666666,152
522,Gray,MID,19,TOT,5.0,6,MUN,False,0.525,1.5456704067826657,0.20537951449565267,0.10597582947975677,0.08190084423696851,0.12331158430864508,0.19262900707174846,0.0,0.9969977997496847,0.15608018802981252,2.945617105297923,0.5247356840787815,0.0782792254184939,0.06732013385990475,0.36709721278042146,0.2,a,,False,False,False,0.6666666666666666,152
522,Gray,MID,19,TOT,5.0,7,COV,True,0.525,1.8629119307083228,0.3443243501407504,0.1776713646726272,0.18850199732465742,0.12331158430864508,0.19262900707174846,0.0,0.9969977997496847,0.359232282164284,3.5501910528132363,0.5247356840787815,0.13123725356900068,0.11286403806934059,0.36709721278042146,0.2,a,,False,False,False,0.6666666666666666,152
522,Gray,MID,19,TOT,5.0,8,CHE,False,0.525,1.568533967340766,0.21883897487335371,0.1129209110346505,0.08435986286247389,0.12331158430864508,0.19262900707174846,0.0,0.9969977997496847,0.1607663923420319,2.989188680953654,0.5247356840787815,0.08340922163795447,0.07173193060864085,0.36709721278042146,0.2,a,,False,False,False,0.6666666666666666,152
522,Gray,MID,19,TOT,5.0,9,CRY,True,0.525,1.698513293851509,0.2640916267848323,0.13627127942097347,0.14573616907541548,0.12331158430864508,0.19262900707174846,0.0,0.9969977997496847,0.27773252991411823,3.2368930594712557,0.5247356840787815,0.10065701068089845,0.08656502918557267,0.36709721278042146,0.2,a,,False,False,False,0.6666666666666666,152
