id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
1,Raya,60,40.6,169590,30936,a,
2,Arrizabalaga,49,0.1,112,366,a,
3,Meslier,49,0.0,48,135,a,
4,Gabriel,80,23.4,27531,63493,a,
5,J.Timber,65,0.2,11172,1848,a,100.0
6,Saliba,59,0.2,288,1447,i,0.0
7,Lewis-Skelly,55,0.6,2068,6818,a,
8,Calafiori,58,50.2,161733,39438,a,
9,Hincapie,53,0.9,1659,10889,a,
10,White,55,6.6,17399,120030,d,75.0
11,Mosquera,53,2.0,123,53282,d,50.0
12,Saka,95,12.3,104943,32848,a,
13,Rice,74,12.6,17099,48231,a,
14,Eze,63,1.1,1880,11709,a,
15,Ødegaard,67,19.4,190318,67858,a,
16,Madueke,62,0.2,602,2468,a,
17,Merino,58,0.4,860,4412,a,
18,Martinelli,63,0.1,0,1050,u,0.0
19,Zubimendi,53,0.6,995,5910,a,
20,Dowman,53,0.1,418,720,a,
22,Nwaneri,54,0.0,0,81,u,0.0
23,Fábio Vieira,55,0.0,0,62,u,0.0
24,Nelson,55,0.0,0,36,u,0.0
25,Gyökeres,72,3.3,2194,35341,a,
26,Havertz,76,7.9,47816,58924,a,
27,G.Jesus,59,0.2,0,1611,u,0.0
31,Konsa,45,18.2,192424,31365,a,
452,Bruno G.,67,1.8,10760,5773,a,100.0
557,Tzolis,64,14.6,21733,157101,a,
29,M.Bizot,45,0.1,305,751,a,
30,Digne,45,0.1,0,293,u,0.0
32,Cash,44,5.3,597,82126,d,75.0
33,Mings,45,0.4,1695,2915,a,
34,Pau,45,0.4,202,4926,d,75.0
35,Bogarde,50,0.1,345,622,a,
36,Maatsen,45,0.7,507,15832,d,25.0
37,Lindelöf,45,0.3,1707,1854,a,
38,A.García,40,1.6,4823,8541,a,
39,Nedeljkovic,40,0.1,0,751,u,0.0
41,Buendía,59,1.0,2754,12019,a,
44,Bailey,54,0.1,0,1095,u,0.0
45,McGinn,54,2.3,9747,12303,a,
46,Barkley,50,0.3,1325,2201,a,
47,Kamara,50,0.3,1267,2837,a,100.0
48,Onana,49,0.0,38,136,i,0.0
49,Iling Jr,50,0.0,0,16,u,0.0
50,Burrowes,45,0.6,1364,4419,a,
51,George Hemmings,45,1.3,8781,9256,a,
52,Alysson,50,0.1,993,310,a,
53,Manzambi,59,0.1,1100,623,a,100.0
54,Gomes,55,0.0,326,158,a,100.0
55,Watkins,78,2.8,0,22681,u,0.0
56,Abraham,55,0.2,1337,1598,a,100.0
160,Garnacho,58,0.3,528,4706,a,
166,N.Jackson,65,1.2,7672,19393,a,
582,Madjo,54,0.2,177,2548,i,0.0
596,Ruggeri,45,0.1,322,735,a,
597,Suzuki,50,1.8,9155,10186,a,
606,Rowe,40,0.2,1187,1052,a,
607,Lynch,45,0.1,0,952,u,0.0
611,Wan-Bissaka,45,0.2,2761,1211,a,
618,Goretzka,59,0.0,32,1035,i,0.0
630,Harwood-Bellis,45,0.0,191,235,a,
631,Mbaye,60,0.1,1261,841,a,
57,Petrović,45,3.1,3864,14483,a,
58,Forster,40,3.5,12696,8356,a,
59,Dennis,40,0.1,0,637,u,0.0
60,Hill,55,0.8,1926,5930,a,
61,Truffert,55,3.2,3581,18144,a,
62,Diakité,50,0.2,595,1488,a,
63,Milosavljević,49,0.0,35,57,i,0.0
64,Smith,45,0.1,508,1098,a,
65,J.Araujo,44,0.0,46,103,i,0.0
66,Soler,40,0.3,1489,1470,a,100.0
67,Rayan,64,1.7,2240,21326,a,
68,Tavernier,61,5.5,189996,25772,a,
69,Scott,61,5.9,47623,43105,a,
70,Kluivert,60,1.0,7846,5340,a,
71,Cook,50,0.2,507,2303,a,
72,Gannon-Doak,49,0.1,197,486,a,
73,Adams,50,0.3,1963,2443,a,100.0
74,Brooks,50,0.1,293,549,a,100.0
75,Christie,50,0.0,342,381,a,100.0
76,Tóth.A,50,0.0,32,81,a,
77,Adli,49,0.0,16,150,i,0.0
78,Kroupi.Jr,74,0.2,93,1130,i,0.0
79,Evanilson,60,3.3,25631,23449,a,
80,Enes Ünal,55,0.0,0,71,u,0.0
81,Rodríguez,60,0.1,475,826,a,100.0
566,Silva,50,0.4,1119,2843,a,
