id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
1,Raya,60,37.6,168672,184274,a,
2,Arrizabalaga,50,0.1,537,1052,a,
3,Meslier,50,0.0,155,403,a,
4,Gabriel,80,25.7,40600,280358,a,
5,J.Timber,65,0.1,481,2203,i,0.0
6,Saliba,60,0.2,1034,5061,i,0.0
7,Lewis-Skelly,55,0.7,7673,11241,a,
8,Calafiori,57,44.1,424986,94348,a,
9,Hincapie,54,1.2,4122,30322,a,
10,White,55,7.2,135947,91795,a,100.0
11,Mosquera,55,4.7,12655,81906,a,
12,Saka,95,10.7,112807,81163,a,
13,Rice,75,14.5,18998,205656,a,
14,Eze,64,1.5,7039,34515,a,
15,Ødegaard,66,11.1,103170,139561,a,
16,Madueke,63,0.2,1069,6763,a,
17,Merino,59,0.5,2803,12432,a,
18,Martinelli,63,0.2,1126,5284,a,
19,Zubimendi,54,0.8,3263,16921,a,
20,Dowman,54,0.1,558,1754,a,
22,Nwaneri,54,0.0,157,356,u,0.0
23,Fábio Vieira,55,0.0,175,252,u,0.0
24,Nelson,55,0.0,4,275,u,0.0
25,Gyökeres,73,4.9,7274,163998,a,
26,Havertz,75,6.8,62487,113001,a,
27,G.Jesus,59,0.3,2250,9465,u,0.0
31,Konsa,44,10.6,202607,167963,a,
452,Bruno G.,68,2.1,4927,53216,a,100.0
557,Tzolis,65,20.4,85308,498212,a,
29,M.Bizot,45,0.1,2070,2033,a,
30,Digne,45,0.1,0,1906,u,0.0
32,Cash,45,7.1,33260,64838,a,
33,Mings,45,0.4,2333,4232,a,
34,Pau,45,0.4,4127,3591,a,
35,Bogarde,50,0.1,841,1103,a,
36,Maatsen,45,0.8,8629,7115,a,
37,Lindelöf,45,0.3,2692,2554,a,
38,A.García,40,1.8,13868,14421,a,
39,Nedeljkovic,40,0.2,0,3505,u,0.0
41,Buendía,60,1.2,14675,19649,a,
44,Bailey,54,0.1,1058,2863,a,
45,McGinn,54,2.5,13220,37255,a,
46,Barkley,50,0.3,4652,3396,a,
47,Kamara,50,0.3,4379,4975,a,100.0
48,Onana,50,0.0,129,513,i,0.0
49,Iling Jr,50,0.0,0,60,u,0.0
50,Burrowes,45,0.7,7558,7946,a,
51,George Hemmings,45,1.0,29305,11840,a,
52,Alysson,50,0.0,717,803,a,
53,Manzambi,59,0.1,305,4615,i,0.0
54,Gomes,55,0.0,78,1038,s,0.0
55,Watkins,78,4.7,4250,258271,u,0.0
56,Abraham,55,0.1,3787,2353,a,100.0
160,Garnacho,59,0.5,2247,10323,a,
166,N.Jackson,65,1.0,32787,6938,a,
582,Madjo,55,0.3,809,7921,i,0.0
596,Ruggeri,45,0.1,673,1429,a,
597,Suzuki,50,1.2,26200,9258,a,
606,Rowe,40,0.2,5741,1502,a,
607,Lynch,45,0.1,3375,1946,a,
611,Wan-Bissaka,45,0.1,5832,1400,a,
618,Goretzka,60,0.0,3058,730,a,
630,Harwood-Bellis,45,0.0,639,99,a,
631,Mbaye,60,0.0,2699,381,a,
57,Petrović,45,3.4,38456,28795,a,
58,Forster,40,3.5,30866,17439,a,
59,Dennis,40,0.2,0,2493,u,0.0
60,Hill,55,0.9,5979,9638,a,
61,Truffert,55,3.8,10199,34530,a,
62,Diakité,50,0.2,1541,3501,a,
63,Milosavljević,50,0.0,78,215,i,0.0
64,Smith,45,0.1,1407,1757,a,
65,J.Araujo,45,0.0,84,328,i,0.0
66,Soler,40,0.3,5112,2052,a,100.0
67,Rayan,65,2.3,9851,50498,a,
68,Tavernier,60,2.3,23550,40848,a,
69,Scott,60,2.0,48604,15100,a,
70,Kluivert,60,1.1,8957,19718,a,
71,Cook,50,0.2,5700,3281,a,
72,Gannon-Doak,50,0.1,334,1328,a,
73,Adams,50,0.2,4922,4188,a,100.0
74,Brooks,50,0.1,1080,861,a,100.0
75,Christie,50,0.0,880,438,a,100.0
76,Tóth.A,50,0.0,101,200,a,
77,Adli,49,0.0,124,577,i,0.0
78,Kroupi.Jr,74,0.2,229,7158,i,0.0
79,Evanilson,60,3.2,60164,36024,a,
80,Enes Ünal,55,0.0,0,477,u,0.0
81,Rodríguez,60,0.1,1299,1691,a,100.0
566,Silva,50,0.4,8533,5405,a,
573,Sanchez,45,0.2,326,1971,a,
608,Jebbison,50,0.1,3987,1750,a,
615,Di Gregorio,45,0.0,1243,403,a,
82,Kelleher,50,7.5,90709,49018,a,
83,Valdimarsson,45,0.1,804,1168,a,
84,Collins,55,2.3,23793,17262,a,
85,Van den Berg,49,0.1,110,2236,i,0.0
86,Lewis-Potter,55,2.0,80771,21533,a,
87,Ajer,45,5.2,124924,48269,a,
88,Kayode,46,9.6,163647,67619,a,
89,Henry,45,0.2,494,1829,a,
90,Hickey,45,0.1,572,765,a,
92,Ji-soo,45,0.0,129,248,a,
93,Schuster,45,0.1,141,1212,a,
94,Schade,60,4.2,98559,38341,a,
95,O.Dango,65,0.9,3620,23274,a,
96,Damsgaard,55,0.5,3095,6298,a,
97,Jensen,55,0.2,560,5488,d,75.0
98,Janelt,50,0.6,25215,11562,a,
99,Milambo,50,0.0,29,32,i,0.0
100,Carvalho,50,0.0,479,317,a,100.0
102,Yarmoliuk,49,0.9,768,15891,a,
103,Dasilva,50,0.0,162,419,a,
105,Anthony,60,0.2,1409,2860,a,
106,Thiago,80,14.2,55025,260991,a,
107,Furo,45,1.1,23115,11813,a,
108,Wilson,55,0.4,4778,6300,a,
565,M.Sangaré,57,14.3,494451,102836,a,
620,Diouf,45,0.1,8624,2650,a,
109,Verbruggen,45,21.7,210448,125595,a,
111,Steele,40,4.3,49403,26435,a,
113,F.Kadıoğlu,44,2.0,10498,26389,a,100.0
114,Boscagli,45,0.3,4963,3418,a,
115,De Cuyper,47,16.5,668973,92486,a,
116,Dunk,45,1.3,16685,11883,a,
117,Coppola,45,0.0,222,252,a,
118,Igor,45,0.1,444,1468,u,0.0
119,Costinha,45,0.0,310,407,a,
120,Svoboda,50,0.1,738,880,a,
121,Mitoma,60,0.0,121,866,i,0.0
122,Minteh,59,0.0,79,1722,i,0.0
123,Hinshelwood,60,1.4,6139,88097,d,50.0
124,Groß,55,15.2,334290,85991,a,
125,Georginio,55,0.8,4142,22147,d,75.0
126,O'Riley,55,0.1,897,1706,a,
127,Gomez,50,4.7,132900,47176,a,
128,Buonanotte,50,0.0,0,85,u,0.0
129,Ayari,54,0.4,1394,17572,d,75.0
130,Wieffer,50,0.5,12011,7014,a,
132,Howell,45,0.0,0,871,u,0.0
133,Watson,50,0.0,0,41,u,0.0
134,Oriola,45,0.3,3089,3244,a,
135,Yohanna,50,0.1,438,1330,a,
137,Tzimas,55,0.0,69,181,i,0.0
138,Kostoulas,55,0.4,22900,4943,a,
139,Ferguson,50,0.0,483,633,i,0.0
328,Struijk,50,0.2,1329,3121,a,100.0
504,Vuskovic,50,2.3,18023,27345,a,
594,David,60,0.2,3764,4822,a,
600,Osman,50,0.0,280,246,a,
605,Yalcouyé,45,1.9,164509,26691,a,
614,Hadjam,45,0.0,1649,441,a,
624,Cozier-Duberry,50,0.0,117,53,u,0.0
639,Andrés,55,0.0,162,22,a,
652,Azeez,55,0.0,169,7,a,
28,Martinez,50,4.4,59866,47456,a,
40,Rogers,75,24.4,186739,257510,a,
101,Henderson,50,0.0,195,692,d,75.0
136,Welbeck,59,0.8,6969,21303,a,100.0
140,Sánchez,49,1.4,1923,68608,u,0.0
141,Jörgensen,50,0.0,0,242,u,0.0
142,James,55,8.2,24642,175064,a,
143,Chalobah,55,0.1,0,3228,u,0.0
144,Gusto,50,1.1,9043,18449,a,
145,Fofana,50,0.1,2375,1108,a,100.0
146,B.Badiashile,45,0.0,0,647,u,0.0
148,Hato,45,0.6,19725,8851,a,
149,Colwill,50,1.3,7058,27403,a,
150,M.Sarr,45,0.0,24,3049,u,0.0
151,Acheampong,45,0.4,4381,5872,a,
152,Palestra,54,1.4,737,64462,d,75.0
154,Palmer,96,18.4,331540,152284,a,100.0
156,Neto,65,1.3,19737,16620,a,
157,Estêvão,64,0.9,3223,30525,a,
