id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
1,Raya,61,42.2,106878,35637,a,
2,Arrizabalaga,49,0.1,80,185,a,
3,Meslier,49,0.0,37,91,a,
4,Gabriel,80,22.8,18195,54466,a,
5,J.Timber,65,0.4,9438,3002,a,100.0
6,Saliba,59,0.2,292,864,i,0.0
7,Lewis-Skelly,54,0.6,684,4231,a,
8,Calafiori,58,50.6,59717,50433,a,
9,Hincapie,52,0.9,1094,4782,a,
10,White,55,5.0,3125,54863,d,75.0
11,Mosquera,53,1.7,915,7527,a,100.0
12,Saka,95,13.5,79591,37131,a,
13,Rice,74,11.9,7011,57829,d,75.0
14,Eze,63,1.0,1629,5435,a,
15,Ødegaard,68,19.8,59524,72955,a,
16,Madueke,62,0.2,577,1286,a,
17,Merino,58,0.4,521,2375,a,
18,Martinelli,63,0.1,0,426,u,0.0
19,Zubimendi,53,0.6,379,3037,a,
20,Dowman,53,0.1,353,447,a,
22,Nwaneri,54,0.0,0,43,u,0.0
23,Fábio Vieira,55,0.0,0,31,u,0.0
24,Nelson,55,0.0,0,15,u,0.0
25,Gyökeres,71,3.1,4472,13225,a,
26,Havertz,76,8.5,45979,37566,a,
27,G.Jesus,59,0.1,0,741,u,0.0
31,Konsa,46,19.4,74955,35612,a,
452,Bruno G.,67,1.8,4081,6068,a,100.0
557,Tzolis,63,12.3,9322,123464,a,
29,M.Bizot,45,0.1,43,819,i,0.0
30,Digne,45,0.0,0,173,u,0.0
32,Cash,44,4.9,2134,21044,a,100.0
33,Mings,45,0.4,1325,1090,a,
34,Pau,45,0.3,30,2612,i,0.0
35,Bogarde,49,0.1,142,367,a,
36,Maatsen,44,0.5,44,5171,i,0.0
37,Lindelöf,45,0.3,763,1007,a,
38,A.García,40,1.5,1455,4910,a,
39,Nedeljkovic,40,0.1,0,429,u,0.0
41,Buendía,59,1.0,9618,3163,a,
44,Bailey,54,0.1,0,388,u,0.0
45,McGinn,54,2.2,5375,6736,a,
46,Barkley,50,0.3,443,1457,a,
47,Kamara,50,0.3,1013,1264,a,100.0
48,Onana,49,0.0,29,74,i,0.0
49,Iling Jr,50,0.0,0,9,u,0.0
50,Burrowes,45,0.6,497,2759,a,
51,George Hemmings,45,1.2,2575,8146,a,
52,Alysson,50,0.0,59,650,d,75.0
53,Manzambi,59,0.4,24104,2145,a,100.0
54,Gomes,55,0.0,345,139,a,100.0
55,Watkins,78,2.5,0,9452,u,0.0
56,Abraham,55,0.2,1266,1378,a,100.0
160,Garnacho,58,0.3,395,2271,a,
166,N.Jackson,65,1.4,27509,5981,a,
582,Madjo,54,0.2,147,1504,i,0.0
596,Ruggeri,45,0.1,418,262,a,
597,Suzuki,50,1.9,11249,5057,a,
606,Rowe,40,0.2,240,737,a,
607,Lynch,45,0.1,0,561,u,0.0
611,Wan-Bissaka,45,0.2,1157,1151,a,
618,Goretzka,59,0.0,16,349,i,0.0
630,Harwood-Bellis,45,0.0,141,137,a,
631,Mbaye,60,0.1,706,960,a,
667,Wright,40,0.1,5270,481,a,
57,Petrović,45,3.0,4656,8589,a,
58,Forster,40,3.5,6668,5593,a,
59,Dennis,40,0.1,0,449,u,0.0
60,Hill,55,0.8,2456,2411,a,
61,Truffert,54,3.0,3627,9855,a,
62,Diakité,49,0.2,391,786,a,
63,Milosavljević,49,0.0,18,35,i,0.0
64,Smith,45,0.1,328,381,a,
65,J.Araujo,44,0.0,25,38,i,0.0
66,Soler,40,0.3,610,918,a,100.0
67,Rayan,63,1.6,3103,8149,a,
68,Tavernier,61,6.7,66837,34336,a,
69,Scott,61,5.7,17651,31935,a,
70,Kluivert,60,0.9,2271,14381,i,0.0
71,Cook,50,0.2,212,943,a,
72,Gannon-Doak,49,0.1,109,309,a,
73,Adams,50,0.3,868,1334,a,100.0
74,Brooks,50,0.1,135,270,a,100.0
75,Christie,50,0.0,240,198,a,100.0
76,Tóth.A,49,0.0,19,45,a,
77,Adli,49,0.0,19,60,i,0.0
78,Kroupi.Jr,74,0.2,137,656,i,0.0
79,Evanilson,60,3.2,13323,17282,a,
80,Enes Ünal,55,0.0,0,34,u,0.0
81,Rodríguez,60,0.1,554,557,a,100.0
566,Silva,50,0.4,3750,2080,a,
573,Sanchez,44,0.2,122,331,a,
608,Jebbison,50,0.1,693,708,a,
615,Di Gregorio,45,0.0,148,152,a,
82,Kelleher,50,6.1,16560,9767,a,
83,Valdimarsson,45,0.1,224,265,a,
84,Collins,54,1.0,85,7508,i,0.0
85,Van den Berg,49,0.1,29,252,i,0.0
