id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
79,Evanilson,60,3.2,10787,13435,a,
80,Enes Ünal,55,0.0,0,25,u,0.0
81,Rodríguez,60,0.1,440,406,a,100.0
566,Silva,50,0.4,2123,1307,a,
573,Sanchez,44,0.2,103,248,a,
608,Jebbison,50,0.1,536,547,a,
615,Di Gregorio,45,0.0,120,122,a,
82,Kelleher,50,6.2,13587,7188,a,
83,Valdimarsson,45,0.1,166,210,a,
84,Collins,54,1.0,68,5871,i,0.0
85,Van den Berg,49,0.1,23,184,i,0.0
86,Lewis-Potter,55,1.7,2564,8373,a,
87,Ajer,45,3.9,7626,13198,a,
88,Kayode,46,7.7,9319,12732,a,
89,Henry,44,0.2,104,359,a,
90,Hickey,45,0.1,107,150,a,
92,Ji-soo,44,0.0,42,62,a,
93,Schuster,45,0.2,11277,1084,a,
94,Schade,61,10.1,256454,11857,a,
95,O.Dango,63,0.5,476,2397,a,
96,Damsgaard,54,0.4,925,1359,a,
97,Jensen,54,0.1,11,391,i,0.0
98,Janelt,50,2.5,13270,11813,a,
99,Milambo,50,0.0,5,6,i,0.0
100,Carvalho,50,0.0,426,107,a,100.0
102,Yarmoliuk,48,0.7,804,2013,a,
103,Dasilva,49,0.0,6,57,i,0.0
105,Anthony,59,0.1,1488,349,a,
106,Thiago,78,9.0,35101,22556,a,
107,Furo,45,0.9,384,6348,i,0.0
108,Wilson,54,0.3,689,1641,a,
565,M.Sangaré,56,10.3,5508,104399,a,
620,Diouf,45,0.1,290,454,a,
657,Nunes,45,0.0,223,167,a,
660,Fredrick,40,0.0,303,36,a,
661,Balcombe,40,0.0,1987,273,a,
109,Verbruggen,45,21.7,42645,43307,a,
111,Steele,40,4.2,4657,9357,a,
113,F.Kadıoğlu,44,1.6,2562,4363,a,100.0
114,Boscagli,45,0.3,1284,445,a,
115,De Cuyper,49,26.8,187887,10472,a,
116,Dunk,45,1.5,6280,4565,a,
117,Coppola,45,0.0,67,60,a,
118,Igor,45,0.0,0,182,u,0.0
119,Costinha,45,0.0,86,85,a,
120,Svoboda,50,0.1,780,275,a,
121,Mitoma,59,0.0,64,109,i,0.0
122,Minteh,58,0.0,25,123,i,0.0
123,Hinshelwood,59,0.6,133,4446,i,0.0
124,Groß,58,26.6,567208,6366,a,
125,Georginio,53,0.5,1517,2595,a,100.0
126,O'Riley,54,0.1,224,331,a,
127,Gomez,50,4.0,7536,27283,a,
128,Buonanotte,50,0.0,0,3,u,0.0
129,Ayari,54,0.4,1374,1306,a,100.0
130,Wieffer,49,0.2,19,1248,i,0.0
132,Howell,45,0.0,0,135,u,0.0
133,Watson,50,0.0,0,2,u,0.0
134,Oriola,45,0.2,209,877,a,
135,Yohanna,49,0.0,4,245,i,0.0
137,Tzimas,54,0.0,21,26,i,0.0
138,Kostoulas,56,3.1,213296,7102,a,
139,Ferguson,50,0.0,72,155,i,0.0
328,Struijk,49,0.2,524,300,a,100.0
504,Vuskovic,50,3.4,33913,6620,a,
594,David,59,0.2,1814,1410,a,
600,Osman,50,0.0,65,82,a,
605,Yalcouyé,45,4.0,16935,23197,a,
614,Hadjam,45,0.0,165,163,a,
624,Cozier-Duberry,50,0.0,0,0,u,0.0
639,Andrés,55,0.0,1537,161,a,
652,Azeez,55,0.0,13,32,i,0.0
658,Ibrahim,45,0.0,185,127,a,
28,Martinez,50,4.8,4215,14420,a,
40,Rogers,77,40.3,84714,44451,a,
101,Henderson,49,0.0,295,80,a,100.0
136,Welbeck,59,1.0,4758,6037,a,100.0
140,Sánchez,49,0.7,0,2777,u,0.0
141,Jörgensen,50,0.0,0,18,u,0.0
142,James,54,6.1,380,53257,d,75.0
143,Chalobah,55,0.1,0,166,u,0.0
144,Gusto,50,1.0,1132,4889,a,
145,Fofana,50,0.2,1383,689,a,100.0
146,B.Badiashile,45,0.0,0,30,u,0.0
148,Hato,45,0.8,483,5295,a,
149,Colwill,48,0.9,635,3588,a,
150,M.Sarr,45,0.0,0,93,u,0.0
151,Acheampong,45,0.3,252,1224,a,
152,Palestra,53,0.6,114,2466,d,50.0
154,Palmer,97,26.6,35178,70318,d,75.0
156,Neto,65,1.4,2599,6436,a,
157,Estêvão,63,0.7,869,2729,a,
158,Gittens,58,0.0,89,130,a,
159,Caicedo,53,1.1,238,5683,d,50.0
161,Lavia,50,0.2,239,1741,a,
163,D.Essugo,45,0.1,0,450,u,0.0
164,Quenda,53,0.0,41,111,a,100.0
165,João Pedro,78,66.4,32048,263621,d,75.0
168,Marc Guiu,50,0.2,0,940,u,0.0
169,Mheuka,45,0.5,2690,2077,a,
170,Emegha,50,0.1,40,682,i,0.0
200,Lacroix,59,6.8,4180,18912,a,
560,Penders,44,0.1,147,184,a,
561,Anselmino,45,0.0,36,76,a,100.0
568,Barco,54,0.1,133,281,a,
583,Chavarria,49,0.1,259,340,a,
662,Nicoll-Jazuli,45,0.0,206,33,a,
91,Pinnock,45,0.1,216,143,a,
104,Onyeka,49,0.1,100,281,a,100.0
110,Rushworth,45,0.8,1443,3893,a,
171,Dovin,40,1.0,0,2903,u,0.0
172,Wilson,44,0.4,130,371,a,
173,Thomas,40,8.6,14434,17005,a,
174,Kitching,40,0.3,0,1079,u,0.0
175,van Ewijk,40,9.0,918,48687,d,75.0
176,Dasilva,40,0.7,3356,829,a,
177,Kesler-Hayden,39,0.0,627,225,i,0.0
178,Bidwell,40,0.1,120,181,a,
179,Latibeaudiere,40,0.0,48,82,a,
180,Woolfenden,40,0.1,13,330,i,0.0
181,Brau,40,0.0,0,60,u,0.0
182,Amenda,40,0.6,17,4083,i,0.0
183,Rudoni,49,0.1,500,397,a,100.0
184,Grimes,49,0.1,122,590,a,
185,Sakamoto,48,0.1,82,257,a,
186,Mason-Clark,54,0.1,37,239,a,100.0
187,Eccles,48,0.0,10,64,i,0.0
188,Torp,53,0.1,31,278,a,
189,Shepherd,44,0.3,2762,1501,a,
190,Tchaouna,54,0.1,6,203,a,
191,Borges Rodrigues,45,0.1,0,452,u,0.0
192,Andrews,45,0.3,0,1267,u,0.0
193,Wright,54,0.1,26,320,i,0.0
194,Thomas-Asante,50,0.8,4379,3557,a,
195,Simms,50,0.6,625,3492,a,
196,Markelo,50,0.0,0,39,u,0.0
197,Bassette,45,0.0,0,103,u,0.0
492,Awoniyi,54,0.4,47,3483,s,0.0
575,Yirenkyi,48,0.1,118,687,a,
584,Hamer,54,0.1,26,232,a,
599,Cherif,50,0.1,322,478,a,
623,Bentley,40,0.6,5508,913,a,
655,Gboho,55,0.0,46,40,a,
656,Mfuni,40,0.1,1041,472,a,
42,Guessand,54,0.0,54,148,a,
153,Disasi,45,0.1,17,500,s,0.0
198,Henderson,50,1.3,82,6958,i,0.0
199,Benitez,45,0.1,360,184,a,
202,Richards,50,0.6,893,1393,a,
203,Canvot,48,0.2,195,589,a,
204,Mitchell,45,6.0,7494,10002,a,
205,Sosa,45,0.0,0,59,u,0.0
206,Chadi Riad,43,0.0,14,82,i,0.0
207,Mingueza,44,0.1,52,177,a,
208,Sarr,62,0.6,1572,1289,a,100.0
210,Wharton,55,0.7,686,2934,a,100.0
211,Yeremy,55,0.4,427,1815,a,
212,Hughes,44,7.5,5728,28741,a,
213,Lerma,49,0.1,34,217,a,
214,Kamada,50,0.5,1897,1843,a,
215,Devenny,50,0.0,0,19,u,0.0
216,Esse,50,0.0,0,73,u,0.0
217,M.França,49,0.0,0,85,u,0.0
218,Doucouré,49,0.0,57,174,a,
219,J.Rak-Sakyi,49,0.0,0,10,u,0.0
220,Cardines,45,0.0,0,3,u,0.0
221,Drakes-Thomas,45,0.1,89,257,a,
222,Strand Larsen,60,0.6,2868,2342,a,
223,Mateta,63,1.3,109,5457,i,0.0
224,Nketiah,55,0.5,726,2117,a,100.0
225,Uche,50,0.0,0,0,u,0.0
241,McNeil,54,0.1,41,284,a,
555,Matthews,40,1.7,654,1825,a,
577,Tomiyasu,44,0.3,138,407,a,
588,Khalaili,50,0.3,1115,548,a,
595,Gozo,50,0.0,15,47,a,
633,Ahanor,45,0.0,92,66,a,
643,Chilwell,45,0.5,340,1909,a,
644,Timber,50,0.0,263,178,a,
647,Osorio,55,0.0,9,44,a,
21,Nørgaard,49,0.0,22,189,i,0.0
209,Johnson,59,0.1,218,448,a,
226,Pickford,55,9.1,18072,8220,a,
227,Travers,50,0.0,140,143,a,
228,King,45,0.0,66,90,a,
229,Tarkowski,61,15.4,132297,9231,a,
230,Branthwaite,55,2.4,11647,3586,a,
231,Keane,48,0.7,234,2510,a,
232,O'Brien,48,0.3,212,679,a,
233,Mykolenko,46,4.2,33096,9303,a,
234,Patterson,45,0.0,0,71,u,0.0
235,Aznou,40,0.1,0,351,u,0.0
236,Dewsbury-Hall,66,6.1,27988,29552,a,
238,Grealish,65,0.4,1959,1843,a,100.0
239,Garner,60,0.2,938,1286,a,100.0
242,George,55,0.9,1495,7956,a,
243,Alcaraz,49,0.1,102,247,a,
244,Armstrong,50,0.4,498,2410,a,100.0
245,Dibling,54,0.0,80,91,a,
246,Röhl,49,0.0,6,415,i,0.0
247,Hackney,54,0.2,129,735,a,100.0
248,Beto,54,0.6,0,4762,u,0.0
249,Barry,56,8.1,46080,22841,a,
649,Maitland-Niles,45,1.2,12004,2190,a,
654,Graham,45,0.1,140,603,a,
250,Leno,45,3.3,21497,4869,a,
251,Lecomte,40,1.1,1610,1391,a,
252,McNally,40,0.1,0,398,u,0.0
253,Andersen,50,0.1,1719,625,a,100.0
254,Robinson,45,1.4,9281,3251,a,
255,J.Cuenca,45,0.0,42,58,a,
256,Tete,44,0.2,14,844,a,100.0
257,Bassey,45,0.7,2527,870,a,
258,Castagne,45,0.9,9931,2534,a,
261,Iwobi,54,0.6,1566,2015,a,
262,Smith Rowe,54,0.2,158,825,a,
263,Kevin,53,0.0,104,165,a,
264,Bobb,55,0.3,1187,1047,a,
265,Berge,49,0.3,351,818,a,
266,Cairney,49,0.0,6,13,i,0.0
268,King,55,2.3,49582,9624,a,
269,Sessegnon,43,0.3,92,932,a,100.0
270,Reed,44,1.1,1808,4339,a,
271,Muniz,54,0.4,1027,1636,a,
272,Kusi-Asare,45,5.5,6399,21180,a,
569,Gonzalo,60,3.8,34235,19167,a,
570,Palacios,54,0.2,526,568,a,
580,Charles,50,0.1,291,220,a,
610,De Fougerolles,40,0.1,0,323,u,0.0
626,Zepa,45,0.3,66,1414,a,
635,Larsson,50,0.0,54,47,a,
636,Ángel,50,0.0,17,16,a,
650,Affengruber,45,0.0,1471,267,a,
240,Iroegbunam,50,0.0,47,88,a,100.0
273,Phillips,40,1.4,1396,1879,a,
274,Butland,45,0.1,42,180,i,0.0
275,Cartwright,40,0.0,0,16,u,0.0
276,Lo-Tutala,40,0.0,0,68,u,0.0
277,Egan,41,7.1,17543,17457,a,
278,Hughes,39,0.2,804,1086,i,0.0
279,Ajayi,42,14.1,31731,36111,a,100.0
280,Coyle,40,0.7,1418,1175,a,100.0
281,Drameh,40,0.0,0,149,u,0.0
282,Giles,40,2.9,15646,8210,a,
283,Jacob,40,0.0,0,16,u,0.0
284,McCarthy,40,0.1,248,265,a,
285,McNair,40,0.1,118,244,a,100.0
286,Belloumi,51,4.7,46137,15015,a,
287,Millar,50,0.0,0,184,u,0.0
288,Dowell,45,0.3,356,1255,a,
289,Crooks,44,0.5,3193,2613,a,100.0
290,Slater,45,5.3,10013,24690,a,
291,Matazo,45,0.0,19,38,i,0.0
292,Ömür,49,0.0,54,84,a,
293,Kamara,50,0.0,0,8,u,0.0
294,Zambrano,45,0.1,96,318,a,100.0
295,McBurnie,55,1.9,4907,12296,a,
296,Akintola,50,0.0,0,171,u,0.0
297,Gyabi,45,0.0,18,77,i,0.0
298,Destan,45,0.2,0,840,u,0.0
299,Burstow,45,0.0,0,157,u,0.0
340,Gelhardt,50,0.0,55,65,a,100.0
556,Targett,40,1.7,70,6280,d,75.0
563,Morita,50,0.0,7,95,i,0.0
572,Tzolakis,46,12.1,66401,11373,a,
574,Hjertø-Dahl,49,0.1,52,204,a,
576,Stroud,50,0.1,82,286,a,
585,Herrington,40,0.6,650,956,a,
586,Mendy,41,6.3,4004,26245,a,100.0
589,Gourna-Douath,50,0.0,22,63,a,
617,Cho,50,0.0,212,81,a,
632,Ansah,50,0.0,43,264,i,0.0
637,Vaz,50,0.1,1112,661,a,
638,Norton-Cuffy,40,0.3,415,1148,d,75.0
642,Thomas,55,0.0,258,212,a,
645,Mouzakitis,50,0.0,47,58,a,
259,Diop,40,12.9,4371,34210,a,
267,Lukić,49,0.1,117,330,a,
300,Walton,44,0.4,975,494,a,
301,Palmer,40,3.9,2428,7101,a,
302,Button,40,0.6,998,737,a,
303,Kipré,39,0.9,2923,2509,a,
304,O'Shea,40,2.7,1151,8051,a,
305,Davis,40,6.9,31152,14150,a,
306,Greaves,40,1.1,283,2045,a,
307,Johnson,40,0.1,0,237,u,0.0
308,Furlong,39,0.6,4093,1552,a,
309,Núñez,49,0.1,51,393,a,
310,Matusiwa,49,0.0,8,11,a,100.0
311,Burns,50,0.0,0,5,u,0.0
312,Taylor,44,0.0,224,146,i,0.0
313,Clarke,54,0.2,82,620,a,
314,Ogbene,49,0.0,0,43,u,0.0
315,Fatawu,54,0.2,44,1598,s,0.0
316,Emersonn,55,3.4,22809,14884,a,100.0
317,Hirst,50,0.1,0,281,u,0.0
318,Philogene,54,0.1,17,93,a,100.0
319,Szmodics,50,0.0,0,4,u,0.0
320,Akpom,50,1.2,3393,6431,a,
321,Walle Egeli,45,3.6,11224,17012,a,
322,Al-Hamadi,50,0.1,0,225,u,0.0
323,McAteer,45,1.0,332,4230,a,
324,Mehmeti,48,0.0,42,78,a,
554,Van Oevelen,45,0.0,0,50,u,0.0
562,Maeda,53,0.2,72,999,a,
564,Scherpen,45,0.6,342,1656,a,
571,Florentino,48,0.1,49,208,a,100.0
591,Enciso,55,0.8,1243,4258,a,100.0
592,Ouattara,40,0.9,437,1283,a,
602,Humphreys,45,0.0,0,156,u,0.0
619,Palacios,50,0.1,352,491,a,
640,Flemming,55,0.1,551,659,a,
260,Wilson,62,1.8,39,28206,i,0.0
326,Perri,45,0.3,0,731,u,0.0
327,Bijol,50,0.7,497,3535,a,
329,Rodon,43,0.8,26,6126,i,0.0
330,Bogle,46,6.6,75578,13081,a,
331,Gudmundsson,45,0.1,275,157,a,100.0
332,Justin,45,1.5,2287,3560,a,
333,Bornauw,45,0.0,0,4,u,0.0
334,Muharemović,50,4.3,14467,11692,a,
335,Stach,60,2.5,2943,13297,a,
336,Okafor,58,0.4,1064,2133,a,
337,Aaronson,53,0.5,119,2230,a,
338,Ampadu,54,0.9,825,3140,a,
339,Longstaff,49,0.1,81,393,a,
341,Gnonto,50,0.0,0,36,u,0.0
342,Harrison,50,0.0,0,4,u,0.0
343,James,49,0.1,112,364,a,
344,Gruev,50,0.0,26,7,a,100.0
345,Tanaka,49,0.3,1246,1353,a,
346,Calvert-Lewin,60,25.2,61956,107154,a,
347,Nmecha,54,0.5,1149,2354,a,
348,Piroe,50,0.1,0,257,u,0.0
349,Mateo Joseph,45,0.1,201,310,i,0.0
385,Trafford,50,5.4,10009,8417,a,
598,Elvedi,45,0.1,127,119,a,
603,Lienou,40,0.1,150,312,a,
604,Cresswell,45,0.1,202,556,a,
625,Cairns,40,0.2,560,454,a,
629,Zetterer,40,0.7,1960,1545,a,
641,Bard,45,0.0,55,50,a,
648,Bahoya,50,0.0,63,119,a,
350,A.Becker,55,3.9,6071,6477,a,
351,Mamardashvili,49,0.1,150,361,a,
352,Woodman,40,1.0,490,1422,a,
353,Pecsi,40,0.0,0,36,u,0.0
354,Jaros,40,0.0,138,85,i,0.0
355,Davies,40,0.2,168,245,a,
356,Virgil,65,16.3,11539,25551,a,
357,Frimpong,53,1.8,940,7725,a,
358,Kerkez,54,2.3,1455,6408,a,
359,Gomez,49,0.0,183,66,a,100.0
360,Bradley,50,0.0,30,41,i,0.0
361,Lucky,40,0.1,178,299,a,
362,Jacquet,50,3.4,17515,7473,a,100.0
363,Leoni,40,0.0,51,120,i,0.0
364,Tsimikas,49,0.1,50,236,a,
365,Ramsay,40,0.1,0,258,u,0.0
366,Wirtz,73,5.9,1412,28793,a,
367,Gakpo,72,12.6,31447,51821,a,100.0
368,Szoboszlai,70,33.4,20780,139893,a,
369,Ngumoha,57,0.5,459,2758,a,
370,Chiesa,53,0.0,9,141,i,0.0
371,Gravenberch,58,1.1,723,5586,a,
372,Mac Allister,54,1.3,2260,4146,a,
373,C.Jones,55,0.0,0,33,u,0.0
374,Endo,49,0.1,87,246,a,100.0
375,Nyoni,49,0.0,45,198,a,
376,Bajcetic,50,0.0,0,1,u,0.0
377,Munoz,65,0.9,843,7827,a,
378,McConnell,44,0.2,671,842,a,
379,Isak,91,22.2,64620,43910,a,
380,Ekitiké,74,0.1,203,480,i,0.0
381,Koumas,50,0.0,80,95,a,
382,Danns,45,0.2,2223,1394,a,100.0
383,Elliott,54,0.0,0,135,u,0.0
579,Araujo,54,3.0,9702,6106,a,
627,Barcola,80,1.8,5038,12190,a,
155,Enzo,69,3.6,17641,8118,a,
237,Ndiaye,58,6.9,4465,48465,a,
384,Donnarumma,55,7.7,7061,18072,a,
386,Bettinelli,45,0.0,30,46,a,
387,O'Reilly,64,11.1,3096,46428,a,100.0
388,Guéhi,60,18.4,15380,29325,a,
389,Matheus N.,59,1.0,1059,1582,a,100.0
390,Rúben,55,1.9,2884,5245,a,
391,Gvardiol,57,26.4,93726,28525,a,
392,Aït-Nouri,53,0.4,320,1348,a,
393,Khusanov,54,1.4,866,5745,a,
394,Alleyne,50,0.0,0,9,u,0.0
395,Lewis,44,0.2,181,719,a,
396,Vitor Reis,45,0.0,46,92,a,
397,Semenyo,84,15.2,72982,30142,a,
398,Foden,69,1.9,103,19342,s,0.0
399,Cherki,78,28.1,63551,59766,a,
400,Doku,74,0.7,1500,1067,a,100.0
402,Rodrigo,65,0.0,0,12,u,0.0
404,Reijnders,60,0.0,0,54,u,0.0
406,Kovačić,54,0.1,51,296,a,
407,Echeverri,49,0.0,0,32,u,0.0
408,Phillips,50,0.0,0,7,u,0.0
409,Mukasa,45,0.1,0,357,u,0.0
410,Monga,49,0.0,0,33,u,0.0
411,Haaland,156,73.6,46112,11445,a,
481,Anderson,63,4.1,4725,17564,a,100.0
587,Rulli,50,0.0,38,59,a,
616,Bouaddi,55,0.2,537,1351,a,
621,McAidoo,45,0.1,122,666,a,
622,Braithwaite,40,0.2,358,940,a,
628,Allan,60,0.0,138,92,a,
653,Samba,45,0.0,168,279,a,
43,Tielemans,58,1.5,1656,6788,a,100.0
131,Baleba,49,0.1,559,488,a,100.0
162,Andrey Santos,48,0.6,649,3193,a,
325,Darlow,45,0.0,48,85,a,100.0
412,Lammens,49,10.1,3904,31026,a,
413,Bayindir,45,0.0,0,21,u,0.0
414,Heaton,40,0.1,133,154,i,0.0
415,Dorgu,58,0.5,560,2506,a,
416,De Ligt,50,0.0,38,60,i,0.0
417,Dalot,49,1.6,717,4590,a,
418,Maguire,49,8.9,2421,48035,a,
419,Martinez,50,1.3,2231,3640,a,100.0
420,Yoro,48,0.5,307,1296,a,
421,Heaven,44,0.3,136,909,a,
422,Mazraoui,44,0.5,398,1815,a,
423,Shaw,43,7.9,1582,58582,a,100.0
424,Amass,40,0.2,259,447,a,
425,Fredricson,40,0.0,0,24,u,0.0
426,B.Fernandes,120,39.0,20131,128144,a,
427,Mbeumo,79,20.9,19726,84537,a,
428,Cunha,79,5.7,8678,14722,a,
429,Rashford,70,1.5,3643,7759,d,75.0
430,Mount,54,0.0,92,108,a,100.0
431,Amad,57,0.3,64,1125,i,0.0
432,Mainoo,55,1.6,6037,5688,d,75.0
433,Ugarte,50,0.0,16,18,i,0.0
434,J.Fletcher,49,0.0,17,36,a,
435,Lacey,49,0.1,244,197,a,
436,Collyer,50,0.0,0,29,u,0.0
437,Bendito Mantato,45,0.2,138,480,a,
438,Fletcher,44,0.3,1570,1213,a,
439,Šeško,70,1.7,6107,12957,d,75.0
440,Zirkzee,53,0.4,1005,1884,a,
441,Obi,45,1.0,0,7449,u,0.0
405,N.Gonzalez,55,0.2,254,1455,a,100.0
442,Pope,49,1.0,513,1908,a,
443,Gillespie,45,0.0,25,42,a,
444,Jaouen,44,0.0,13,73,d,50.0
445,Thiaw,50,2.2,5187,5774,a,
446,Schär,49,0.2,335,590,a,100.0
447,Botman,50,0.7,2859,1620,a,
448,Burn,48,0.7,54,3737,i,0.0
449,Hall,52,16.3,145586,9576,a,
450,Livramento,49,0.1,372,1015,d,75.0
451,A.Murphy,40,0.1,0,175,u,0.0
453,Barnes,61,5.2,105617,7509,a,
454,Elanga,61,4.9,194,129183,i,0.0
456,J.Ramsey,49,0.3,17,3303,i,0.0
457,J.Murphy,59,0.1,524,458,a,
458,Joelinton,54,0.0,7,47,i,0.0
459,L.Miley,55,0.1,284,272,a,100.0
460,Willock,50,0.5,6249,1497,a,
461,Touré,58,0.1,205,527,a,
462,Steur,49,0.1,137,239,a,
463,Woltemade,59,0.5,0,2241,u,0.0
464,Wissa,62,18.8,53247,96355,a,
465,Osula,58,0.3,63,1497,i,0.0
466,Neave,45,0.5,0,2462,u,0.0
559,Bamba,49,0.1,79,284,a,
567,Horníček,50,1.5,4302,2774,a,
593,Dedić,45,1.9,165,27924,i,0.0
609,Shahar,40,0.2,0,1136,u,0.0
634,Fernandez-Pardo,60,0.1,1037,885,a,
659,Miley,45,0.0,959,373,a,
663,Pivas,40,0.0,196,22,a,
664,Salia,45,0.1,4690,588,a,
665,Mills,45,0.0,88,13,a,
666,Thompson,45,0.0,105,9,a,
167,Delap,56,2.8,21397,19353,a,
201,Muñoz,54,5.8,5393,18841,a,
467,Sels,50,1.6,1208,3560,a,
468,John,45,0.1,35,94,a,
469,N.Williams,50,8.9,7279,26485,a,
470,Morato,50,0.0,0,73,u,0.0
471,Milenković,54,1.0,37,8002,i,0.0
472,Murillo,55,2.1,4856,4516,a,100.0
473,Aina,45,2.4,727,13662,a,
474,Jair Cunha,45,0.2,146,437,a,100.0
475,Savona,45,0.0,13,13,i,0.0
476,O.Richards,40,0.2,173,459,a,
477,Abbott,40,0.1,0,489,u,0.0
478,Netz,44,0.0,38,72,a,
479,Bindon,40,0.1,0,321,u,0.0
480,Gibbs-White,80,15.7,37754,52194,a,100.0
482,Hudson-Odoi,58,0.1,161,755,a,100.0
483,Ndoye,55,0.7,438,5832,a,
484,Hutchinson,54,0.1,0,212,u,0.0
485,Bakwa,55,0.0,0,19,u,0.0
486,McAtee,55,0.1,226,599,a,
487,Dominguez,49,0.1,39,196,a,
488,I.Sangaré,49,0.4,181,1941,a,100.0
489,Yates,45,1.2,366,4832,a,100.0
490,Wood,58,0.9,1104,4014,a,
491,Igor Jesus,58,2.7,4574,15439,a,
493,Kalimuendo,54,0.1,128,255,a,
558,Schlager,50,0.1,127,500,a,
581,Diomande,54,0.5,891,1291,a,
590,Benda,45,0.1,81,141,a,
112,Van Hecke,49,6.6,9002,15854,a,
147,Tosin,44,0.1,64,333,a,
401,Marmoush,70,2.1,5917,14376,a,
403,Sávio,65,0.7,1623,4578,a,100.0
455,Tonali,53,1.9,1328,10264,a,100.0
494,Vicario,45,0.1,0,443,u,0.0
495,Austin,40,1.0,1185,1290,a,
496,Kinsky,45,17.6,9482,73931,a,
497,Dubravka,40,17.3,15548,28384,a,
498,Senesi,58,3.6,684,13742,a,
499,Pedro Porro,54,7.9,1372,47337,d,75.0
500,Romero,50,0.1,0,157,u,0.0
502,Robertson,44,2.6,3362,8002,a,
503,Van de Ven,50,3.9,3279,12720,a,100.0
505,Spence,45,0.2,0,693,u,0.0
