id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
270,Reed,45,1.5,3543,7157,a,
271,Muniz,55,0.6,1450,3083,a,
272,Kusi-Asare,45,7.2,13158,21413,a,
569,Gonzalo,60,2.6,42592,5958,a,
570,Palacios,55,0.2,484,827,a,
580,Charles,50,0.1,226,388,a,
610,De Fougerolles,40,0.0,632,66,a,
273,Phillips,40,1.6,1626,3266,a,
274,Butland,45,0.1,73,1049,i,0.0
275,Cartwright,40,0.0,0,74,u,0.0
276,Lo-Tutala,40,0.0,0,243,u,0.0
277,Egan,40,1.9,25292,4328,a,
278,Hughes,40,0.1,52,1401,i,0.0
279,Ajayi,40,1.5,36851,7987,d,75.0
280,Coyle,40,0.7,1158,2632,d,75.0
281,Drameh,40,0.1,606,185,a,100.0
282,Giles,40,0.9,7572,1680,a,
283,Jacob,40,0.0,26,135,i,0.0
284,McCarthy,40,0.1,391,533,a,
285,McNair,40,0.1,389,355,a,
286,Belloumi,50,0.6,7216,1770,a,
287,Millar,50,0.1,185,468,a,
288,Dowell,45,0.4,934,2234,a,
289,Crooks,45,0.7,5125,2854,a,
290,Slater,45,3.5,43291,10097,a,
291,Matazo,45,0.0,33,50,i,0.0
292,Ömür,50,0.0,142,215,a,
293,Kamara,50,0.0,0,127,u,0.0
294,Zambrano,45,0.1,241,1317,i,0.0
295,McBurnie,55,1.8,38607,6133,a,
296,Akintola,50,0.0,545,537,a,
297,Gyabi,45,0.0,35,335,i,0.0
298,Destan,45,0.4,0,5722,u,0.0
299,Burstow,45,0.1,0,818,u,0.0
340,Gelhardt,50,0.0,29,169,i,0.0
556,Targett,40,2.4,3260,8121,a,
563,Morita,50,0.0,26,227,d,50.0
572,Tzolakis,45,1.6,49288,4483,a,
574,Hjertø-Dahl,50,0.1,180,470,a,
576,Stroud,50,0.1,685,277,a,
585,Herrington,40,0.7,1799,1783,a,
586,Mendy,40,1.9,59554,9611,d,75.0
589,Gourna-Douath,50,0.0,68,138,a,
259,Diop,40,17.7,15663,33911,a,
267,Lukić,50,0.1,587,455,a,
300,Walton,45,0.5,130,2036,a,
301,Palmer,40,4.6,3867,8591,a,
302,Button,40,0.5,935,871,a,
303,Kipré,40,0.7,217,2304,a,
304,O'Shea,40,3.5,7413,5557,a,
305,Davis,40,5.1,3975,10133,a,
306,Greaves,40,1.5,924,2491,a,
307,Johnson,40,0.1,252,574,a,
308,Furlong,40,0.6,165,2092,a,
309,Núñez,50,0.1,469,527,a,
310,Matusiwa,50,0.0,3,67,i,0.0
311,Burns,50,0.0,0,131,u,0.0
312,Taylor,45,0.0,63,541,i,0.0
313,Clarke,55,0.3,1738,1028,a,
314,Ogbene,50,0.0,21,120,a,
315,Fatawu,55,0.2,367,1358,a,
316,Emersonn,55,1.1,46701,6794,a,
317,Hirst,50,0.2,0,5325,u,0.0
318,Philogene,55,0.2,97,1277,a,
319,Szmodics,50,0.0,0,293,u,0.0
320,Akpom,50,0.5,2625,3037,a,
321,Walle Egeli,45,2.3,16171,10156,a,
322,Al-Hamadi,50,0.1,532,1167,a,
323,McAteer,45,1.4,3181,5937,a,
324,Mehmeti,50,0.1,29,348,a,
554,Van Oevelen,45,0.0,49,200,a,
562,Maeda,55,0.4,489,1855,a,
564,Scherpen,45,0.7,760,1356,a,
571,Florentino,50,0.1,165,749,a,
591,Enciso,55,0.4,7523,2351,d,75.0
592,Ouattara,40,1.1,1990,2856,a,
602,Humphreys,45,0.0,689,161,a,
260,Wilson,65,6.0,8337,26695,a,
326,Perri,45,0.6,184,2380,a,
327,Bijol,50,0.6,22250,3116,a,
329,Rodon,45,3.6,7874,4708,a,
330,Bogle,45,0.6,3558,1197,a,
331,Gudmundsson,45,0.0,36,596,i,0.0
332,Justin,45,0.8,18104,3238,a,
333,Bornauw,45,0.0,0,109,u,0.0
334,Muharemović,50,3.4,11052,4460,a,
335,Stach,60,1.4,36819,5701,a,
336,Okafor,60,0.5,747,4366,a,
337,Aaronson,55,0.9,1269,3883,a,
338,Ampadu,55,1.4,1992,4652,a,
339,Longstaff,50,0.1,315,802,a,
341,Gnonto,50,0.0,10,447,i,0.0
342,Harrison,50,0.0,0,26,u,0.0
343,James,50,0.1,287,934,a,
344,Gruev,50,0.0,3,77,i,0.0
345,Tanaka,50,0.2,567,2331,a,
346,Calvert-Lewin,60,29.9,40528,79249,a,
347,Nmecha,55,0.6,958,4767,a,
348,Piroe,50,0.1,0,3536,u,0.0
349,Mateo Joseph,45,0.1,171,624,i,0.0
385,Trafford,50,3.5,30039,5619,a,
598,Elvedi,45,0.0,151,124,a,
603,Lienou,40,0.1,1097,186,a,
604,Cresswell,45,0.0,1715,367,a,
350,A.Becker,55,3.7,11559,10279,a,
351,Mamardashvili,50,0.2,378,1155,a,
352,Woodman,40,1.1,1592,2967,a,
353,Pecsi,40,0.0,0,296,u,0.0
354,Jaros,40,0.0,84,112,i,0.0
355,Davies,40,0.1,361,363,a,
356,Virgil,65,19.6,40010,37432,a,
357,Frimpong,55,3.5,13222,16792,a,
358,Kerkez,55,3.7,8368,16926,a,
359,Gomez,50,0.0,51,262,i,0.0
360,Bradley,50,0.0,47,139,i,0.0
361,Lucky,40,0.1,364,621,a,
362,Jacquet,50,2.4,12351,9287,a,100.0
363,Leoni,40,0.0,115,334,i,0.0
364,Tsimikas,50,0.1,228,534,a,
365,Ramsay,40,0.2,517,1108,a,
366,Wirtz,75,12.2,15106,57226,a,
367,Gakpo,70,4.8,86614,10053,a,
368,Szoboszlai,70,42.6,116468,32525,a,
369,Ngumoha,60,1.1,3338,7572,a,
370,Chiesa,55,0.1,436,1557,a,
371,Gravenberch,60,2.0,7423,7683,a,
372,Mac Allister,55,1.7,3618,11011,a,
373,C.Jones,55,0.0,23,688,d,75.0
374,Endo,50,0.1,335,572,a,100.0
375,Nyoni,50,0.0,97,370,a,
376,Bajcetic,50,0.0,2,17,i,0.0
377,Munoz,65,0.6,3225,2969,a,
378,McConnell,45,0.3,594,1636,a,
379,Isak,90,16.8,33793,46443,a,
380,Ekitiké,75,0.2,459,2413,i,0.0
381,Koumas,50,0.0,83,104,a,
382,Danns,45,0.0,162,340,i,0.0
383,Elliott,55,0.1,216,652,a,
579,Araujo,55,2.7,17229,18095,a,
238,Grealish,65,0.2,669,1097,a,100.0
384,Donnarumma,55,8.3,16937,23432,a,
386,Bettinelli,45,0.0,79,139,a,
387,O'Reilly,65,21.2,37102,53745,a,
388,Guéhi,60,18.4,96525,19643,a,
389,Matheus N.,60,1.6,2283,6009,a,100.0
390,Rúben,55,1.8,6216,6531,a,
391,Gvardiol,55,12.5,111776,15314,a,
392,Aït-Nouri,55,0.9,1873,8566,a,
393,Khusanov,55,1.8,3783,7335,a,
394,Alleyne,50,0.0,0,234,u,0.0
395,Lewis,45,0.2,2091,1341,a,
396,Vitor Reis,45,0.0,59,123,a,
397,Semenyo,85,25.3,25400,79012,a,
398,Foden,70,4.3,10180,20883,a,
399,Cherki,75,9.5,102743,19933,a,
400,Doku,75,1.6,329,41387,i,0.0
401,Marmoush,70,1.0,9894,9718,a,
402,Rodrigo,65,0.0,0,609,u,0.0
403,Savinho,65,0.3,2179,2548,a,
404,Reijnders,60,0.1,0,3971,u,0.0
405,N.Gonzalez,55,0.1,429,860,a,
406,Kovačić,55,0.1,471,651,a,
407,Echeverri,50,0.0,55,149,a,
408,Phillips,50,0.0,0,205,u,0.0
409,Mukasa,45,0.2,634,1386,a,
410,Monga,50,0.0,53,166,a,
411,Haaland,155,68.6,35693,46113,a,
481,Anderson,65,6.9,5368,85368,d,75.0
587,Rulli,50,0.0,55,120,a,
43,Tielemans,60,2.5,7216,19091,a,100.0
162,Andrey Santos,50,1.0,4490,8391,a,
325,Darlow,45,0.0,129,137,a,100.0
412,Lammens,50,16.0,15811,48786,a,
413,Bayindir,45,0.0,0,407,u,0.0
414,Heaton,40,0.1,96,602,i,0.0
415,Dorgu,60,1.2,2856,15406,a,
416,De Ligt,50,0.0,77,329,i,0.0
417,Dalot,50,2.6,5143,16866,a,
418,Maguire,50,17.6,27643,54340,a,
419,Martinez,50,1.4,4802,10453,a,100.0
420,Yoro,50,0.7,1158,5912,a,
421,Heaven,45,0.4,1812,2198,a,
422,Mazraoui,45,0.7,3196,3354,a,
423,Shaw,45,20.4,22379,64448,a,
424,Amass,40,0.2,578,1140,a,
425,Fredricson,40,0.0,0,468,u,0.0
426,B.Fernandes,120,49.9,21333,111719,a,
427,Mbeumo,80,37.1,35619,105379,a,
428,Cunha,80,9.8,13508,47422,a,
429,Rashford,70,1.7,8456,11847,a,
430,Mount,55,0.0,23,441,d,75.0
431,Amad,60,1.3,1377,29997,d,75.0
432,Mainoo,55,1.0,1889,7858,a,
433,Ugarte,50,0.0,12,59,i,0.0
434,J.Fletcher,50,0.0,28,86,a,
435,Lacey,50,0.0,189,344,a,
436,Collyer,50,0.0,36,130,a,
437,Bendito Mantato,45,0.2,645,1373,a,
438,Fletcher,45,0.3,902,2282,a,
439,Šeško,70,1.6,14426,8114,a,100.0
440,Zirkzee,55,0.6,1282,6940,a,
441,Obi,45,1.1,3472,6399,a,
442,Pope,50,1.3,1586,5999,a,
443,Gillespie,45,0.0,90,126,a,
444,Jaouen,45,0.0,63,204,a,
445,Thiaw,50,1.7,8834,4623,a,
446,Schär,50,0.3,1234,923,a,100.0
447,Botman,50,0.5,4988,1593,a,
448,Burn,50,2.1,6140,40889,i,0.0
449,Hall,50,3.9,30089,8893,a,
450,Livramento,50,0.0,60,771,i,0.0
451,A.Murphy,40,0.1,0,2289,u,0.0
453,Barnes,60,1.1,4672,4606,a,
454,Elanga,60,1.4,41837,4682,a,
456,J.Ramsey,50,0.4,903,2283,a,
457,J.Murphy,60,0.2,441,1266,a,
458,Joelinton,55,0.0,25,629,i,0.0
459,L.Miley,55,0.1,609,245,a,100.0
460,Willock,50,0.2,3390,771,a,
461,Touré,60,0.2,299,2181,a,
462,Steur,50,0.1,452,514,a,
463,Woltemade,60,1.7,4562,15811,a,
464,Wissa,60,2.4,58798,8084,a,
465,Osula,60,1.2,16815,4886,a,
466,Neave,45,0.8,3501,4311,a,
559,Bamba,50,0.1,424,830,a,
567,Horníček,50,0.7,2753,1929,a,
593,Dedić,45,0.3,2976,818,a,
609,Shahar,40,0.1,1988,241,a,
467,Sels,50,1.6,1389,4741,a,
468,John,45,0.1,102,228,a,
469,N.Williams,50,9.6,9640,35537,a,
470,Morato,50,0.0,159,336,a,
471,Milenković,55,1.9,1548,7145,a,
472,Murillo,55,1.7,5381,4981,a,100.0
473,Aina,45,3.6,10131,10545,a,
474,Jair Cunha,45,0.2,168,734,a,
475,Savona,45,0.0,28,21,i,0.0
476,O.Richards,40,0.2,331,1044,a,
477,Abbott,40,0.3,605,1176,a,
478,Netz,45,0.0,67,145,a,
479,Bindon,40,0.2,202,734,a,
480,Gibbs-White,80,10.3,6506,113130,d,75.0
482,Hudson-Odoi,60,0.3,446,2540,a,100.0
483,Ndoye,55,0.4,486,2339,a,
484,Hutchinson,55,0.2,119,1096,a,
485,Bakwa,55,0.0,74,171,a,
486,McAtee,55,0.0,257,222,a,
487,Dominguez,50,0.1,125,549,a,
488,I.Sangaré,50,1.0,1619,6035,a,
489,Yates,45,1.6,443,24573,i,0.0
490,Wood,60,1.7,2718,12976,a,
491,Igor Jesus,60,4.1,5631,22598,a,
493,Kalimuendo,55,0.1,180,380,a,
558,Schlager,50,0.1,86,551,a,
581,Diomande,55,0.8,2438,6342,a,
590,Benda,45,0.1,372,278,a,
112,Van Hecke,50,10.2,26249,51888,a,
455,Tonali,55,4.0,7049,26989,a,
494,Vicario,45,0.3,0,7989,u,0.0
495,Austin,40,0.9,1625,1856,a,
496,Kinsky,45,23.4,16184,41302,a,
497,Dubravka,40,19.0,16519,31378,a,
498,Senesi,60,8.0,9260,31368,a,
499,Pedro Porro,55,14.2,3909,241256,d,75.0
500,Romero,50,0.2,0,7836,u,0.0
501,Danso,50,0.2,744,1311,a,
502,Robertson,45,3.9,12084,11911,a,
503,Van de Ven,50,4.5,1724,98374,d,50.0
505,Spence,45,0.6,0,34634,u,0.0
506,Udogie,45,0.5,1159,2438,a,
507,Phillips,45,0.0,0,448,u,0.0
508,Davies,40,1.1,1772,4761,a,
509,Byfield,40,0.1,214,302,a,
510,Rowswell,40,0.1,198,379,a,
511,Souza,40,0.3,690,1459,a,
512,Kudus,65,0.1,184,1343,d,50.0
513,Xavi,60,0.0,43,230,i,0.0
514,Tel,60,0.5,1425,4098,a,
515,Maddison,65,1.3,2440,10741,a,
516,Bentancur,55,0.2,293,979,a,
517,Odobert,55,0.0,6,13,i,0.0
518,P.M.Sarr,50,0.2,29,6395,i,0.0
519,Gallagher,55,0.3,628,2292,a,
520,Bergvall,55,0.2,373,1098,a,
521,Kulusevski,65,0.0,46,139,i,0.0
522,Gray,50,0.2,949,1318,a,
523,Moore,50,0.2,491,1184,a,
524,Olusesi,45,0.9,1550,5314,a,
525,Fernandes,60,1.8,2152,16621,a,
526,Solanke,60,1.4,2690,10191,a,
527,Richarlison,60,3.0,7160,17913,a,
528,Scarlett,45,1.7,7123,9107,a,
601,Williams-Barnett,45,0.0,1307,252,a,
529,Roefs,50,4.2,2438,14125,a,
530,Patterson,40,0.2,0,1610,u,0.0
531,Ellborg,45,0.1,122,446,a,
532,Ballard,50,5.4,6946,23557,a,
533,Mukiele,55,2.7,3414,18190,a,100.0
534,Hume,45,6.7,7065,19146,a,
535,Alderete,50,0.5,1682,2334,a,100.0
536,Reinildo,45,0.5,511,1552,a,
537,Seelt,45,0.0,37,64,a,
538,Hjelde,40,0.1,0,643,u,0.0
539,O'Nien,40,3.6,2816,8546,a,
540,Masuaku,40,0.2,0,3223,u,0.0
541,Meunier,45,0.3,581,840,a,100.0
542,E.Le Fée,60,9.4,5840,55301,a,
543,Diarra,55,0.1,167,569,a,
544,Xhaka,55,4.5,20135,8453,a,
545,Sadiki,50,0.3,646,1793,a,
546,Adingra,50,0.1,31,2219,i,0.0
547,Mundle,50,0.0,25,91,a,
548,Rigg,50,0.1,64,287,a,
549,Talbi,55,0.2,177,1378,a,
550,Jocelin.T,50,0.0,28,48,a,
551,Angulo,50,0.1,2815,651,a,
552,Brobbey,60,13.5,19779,52866,a,
553,Isidor,55,0.9,1322,6101,a,
