id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
1,Raya,60,41.5,15545,1452,a,
2,Arrizabalaga,49,0.1,11,11,a,
3,Meslier,49,0.0,3,9,a,
4,Gabriel,80,23.1,1319,6334,a,
5,J.Timber,65,0.3,835,145,a,100.0
6,Saliba,59,0.2,21,89,i,0.0
7,Lewis-Skelly,55,0.6,81,289,a,
8,Calafiori,58,50.7,6266,2025,a,
9,Hincapie,53,0.9,90,318,a,
10,White,55,5.5,632,5101,a,100.0
11,Mosquera,53,1.7,88,753,a,100.0
12,Saka,95,13.1,10277,1675,a,
13,Rice,74,12.4,889,1840,a,
14,Eze,63,1.0,152,383,a,
15,Ødegaard,68,20.1,7821,3057,a,
16,Madueke,62,0.2,79,84,a,
17,Merino,58,0.4,59,162,a,
18,Martinelli,63,0.1,0,58,u,0.0
19,Zubimendi,53,0.6,37,260,a,
20,Dowman,53,0.1,27,34,a,
22,Nwaneri,54,0.0,0,4,u,0.0
23,Fábio Vieira,55,0.0,0,7,u,0.0
24,Nelson,55,0.0,0,2,u,0.0
25,Gyökeres,72,3.2,548,1156,a,
26,Havertz,76,8.5,7869,1850,a,
27,G.Jesus,59,0.2,0,82,u,0.0
31,Konsa,46,19.4,26196,1549,a,
452,Bruno G.,67,1.8,402,285,a,100.0
557,Tzolis,64,13.3,1080,13347,a,
29,M.Bizot,45,0.1,3,90,i,0.0
30,Digne,45,0.1,0,19,u,0.0
32,Cash,44,5.1,283,1053,a,100.0
33,Mings,45,0.4,90,88,a,
34,Pau,45,0.3,1,354,i,0.0
35,Bogarde,50,0.1,10,17,a,
36,Maatsen,45,0.6,2,641,i,0.0
37,Lindelöf,45,0.3,66,75,a,
38,A.García,40,1.6,203,308,a,
39,Nedeljkovic,40,0.1,0,32,u,0.0
41,Buendía,59,0.9,123,484,a,
44,Bailey,54,0.1,0,41,u,0.0
45,McGinn,54,2.2,333,557,a,
46,Barkley,50,0.3,60,92,a,
47,Kamara,50,0.3,52,111,a,100.0
48,Onana,49,0.0,3,5,i,0.0
49,Iling Jr,50,0.0,0,0,u,0.0
50,Burrowes,45,0.6,64,195,a,
51,George Hemmings,45,1.2,277,705,a,
52,Alysson,50,0.1,25,19,a,
53,Manzambi,59,0.1,72,32,a,100.0
54,Gomes,55,0.0,25,5,a,100.0
55,Watkins,78,2.6,0,988,u,0.0
56,Abraham,55,0.2,197,80,a,100.0
160,Garnacho,58,0.3,52,166,a,
166,N.Jackson,65,1.2,857,513,a,
582,Madjo,54,0.2,9,83,i,0.0
596,Ruggeri,45,0.1,25,24,a,
597,Suzuki,50,1.8,369,379,a,
606,Rowe,40,0.2,34,55,a,
607,Lynch,45,0.1,0,19,u,0.0
611,Wan-Bissaka,45,0.2,104,73,a,
618,Goretzka,59,0.0,2,36,i,0.0
630,Harwood-Bellis,45,0.0,22,6,a,
631,Mbaye,60,0.1,113,39,a,
57,Petrović,45,3.0,482,946,a,
58,Forster,40,3.5,914,312,a,
59,Dennis,40,0.1,0,57,u,0.0
60,Hill,55,0.8,182,195,a,
61,Truffert,55,3.1,363,673,a,
62,Diakité,50,0.2,61,55,a,
63,Milosavljević,49,0.0,4,3,i,0.0
64,Smith,45,0.1,28,24,a,
65,J.Araujo,44,0.0,3,3,i,0.0
66,Soler,40,0.3,65,47,a,100.0
67,Rayan,63,1.6,314,596,a,
68,Tavernier,61,6.5,11842,1477,a,
69,Scott,61,5.8,2287,1704,a,
70,Kluivert,60,1.0,569,321,a,
71,Cook,50,0.2,28,62,a,
72,Gannon-Doak,49,0.1,8,25,a,
73,Adams,50,0.3,83,111,a,100.0
74,Brooks,50,0.1,14,18,a,100.0
75,Christie,50,0.0,26,12,a,100.0
76,Tóth.A,49,0.0,2,4,a,
77,Adli,49,0.0,1,4,i,0.0
78,Kroupi.Jr,74,0.2,9,61,i,0.0
79,Evanilson,60,3.3,1767,1042,a,
80,Enes Ünal,55,0.0,0,4,u,0.0
81,Rodríguez,60,0.1,70,38,a,100.0
566,Silva,50,0.4,490,193,a,
573,Sanchez,44,0.2,13,19,a,
608,Jebbison,50,0.1,68,55,a,
615,Di Gregorio,45,0.0,14,12,a,
82,Kelleher,50,6.1,1628,776,a,
83,Valdimarsson,45,0.1,31,30,a,
84,Collins,54,1.0,8,893,i,0.0
85,Van den Berg,49,0.1,4,22,i,0.0
86,Lewis-Potter,55,1.8,382,982,a,
87,Ajer,45,4.0,1156,3036,a,
88,Kayode,46,7.7,1384,1737,a,
89,Henry,44,0.2,22,53,a,
90,Hickey,45,0.1,19,19,a,
92,Ji-soo,45,0.0,11,11,a,
93,Schuster,45,0.2,2100,66,a,
94,Schade,61,7.9,34604,1322,a,
95,O.Dango,63,0.5,81,428,a,
96,Damsgaard,54,0.4,181,143,a,
97,Jensen,54,0.1,4,45,i,0.0
98,Janelt,50,2.5,2747,1060,a,
99,Milambo,50,0.0,2,3,i,0.0
100,Carvalho,50,0.0,95,12,a,100.0
102,Yarmoliuk,48,0.7,101,187,a,
103,Dasilva,49,0.0,1,6,i,0.0
105,Anthony,59,0.1,305,50,a,
106,Thiago,78,8.9,6323,3813,a,
107,Furo,45,1.0,78,797,i,0.0
108,Wilson,54,0.3,130,238,a,
565,M.Sangaré,56,11.0,616,25153,a,
620,Diouf,45,0.1,46,78,a,
657,Nunes,45,0.0,52,22,a,
660,Fredrick,40,0.0,21,0,a,
661,Balcombe,40,0.0,206,17,a,
109,Verbruggen,45,21.7,3214,7111,a,
111,Steele,40,4.2,1012,711,a,
113,F.Kadıoğlu,44,1.6,178,745,a,100.0
114,Boscagli,45,0.3,58,48,a,
115,De Cuyper,49,25.1,16587,1358,a,
116,Dunk,45,1.5,963,208,a,
117,Coppola,45,0.0,6,4,a,
118,Igor,45,0.0,0,26,u,0.0
119,Costinha,45,0.0,5,7,a,
120,Svoboda,50,0.1,29,21,a,
121,Mitoma,59,0.0,9,11,i,0.0
122,Minteh,59,0.0,3,13,i,0.0
123,Hinshelwood,59,0.6,21,595,i,0.0
124,Groß,57,21.4,30031,1597,a,
125,Georginio,54,0.5,134,246,a,100.0
126,O'Riley,54,0.1,28,21,a,
127,Gomez,50,4.2,322,4779,a,
128,Buonanotte,50,0.0,0,1,u,0.0
129,Ayari,54,0.4,76,93,a,100.0
130,Wieffer,49,0.2,1,137,i,0.0
132,Howell,45,0.0,0,14,u,0.0
133,Watson,50,0.0,0,1,u,0.0
134,Oriola,45,0.2,27,58,a,
135,Yohanna,49,0.0,1,40,i,0.0
137,Tzimas,54,0.0,2,5,i,0.0
138,Kostoulas,55,1.0,3319,258,a,
139,Ferguson,50,0.0,8,17,i,0.0
328,Struijk,49,0.2,14,41,a,100.0
504,Vuskovic,50,3.2,1430,849,a,
594,David,59,0.2,131,123,a,
600,Osman,50,0.0,1,5,a,
605,Yalcouyé,45,4.1,3447,1017,a,
614,Hadjam,45,0.0,39,10,a,
624,Cozier-Duberry,50,0.0,0,0,u,0.0
639,Andrés,55,0.0,20,6,a,
652,Azeez,55,0.0,1,3,i,0.0
658,Ibrahim,45,0.0,24,16,a,
28,Martinez,50,4.9,643,2285,a,
