id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
1,Raya,61,42.2,100150,31386,a,
2,Arrizabalaga,49,0.1,74,174,a,
3,Meslier,49,0.0,36,81,a,
4,Gabriel,80,22.8,16362,50102,a,
5,J.Timber,65,0.4,8533,2639,a,100.0
6,Saliba,59,0.2,263,771,i,0.0
7,Lewis-Skelly,54,0.6,616,3936,a,
8,Calafiori,58,50.6,54169,46057,a,
9,Hincapie,52,0.9,977,4442,a,
10,White,55,5.1,3085,50382,d,75.0
11,Mosquera,53,1.7,812,6943,a,100.0
12,Saka,95,13.5,71993,33749,a,
13,Rice,74,12.0,6865,48907,d,75.0
14,Eze,63,1.0,1443,4979,a,
15,Ødegaard,68,19.8,54606,67626,a,
16,Madueke,62,0.2,523,1177,a,
17,Merino,58,0.4,462,2192,a,
18,Martinelli,63,0.1,0,383,u,0.0
19,Zubimendi,53,0.6,343,2774,a,
20,Dowman,53,0.1,324,414,a,
22,Nwaneri,54,0.0,0,36,u,0.0
23,Fábio Vieira,55,0.0,0,27,u,0.0
24,Nelson,55,0.0,0,12,u,0.0
25,Gyökeres,71,3.1,4000,12191,a,
26,Havertz,76,8.5,42753,34534,a,
27,G.Jesus,59,0.1,0,672,u,0.0
31,Konsa,46,19.4,68688,32329,a,
452,Bruno G.,67,1.8,3644,5538,a,100.0
557,Tzolis,63,12.4,8584,117053,a,
29,M.Bizot,45,0.1,42,764,i,0.0
30,Digne,45,0.0,0,157,u,0.0
32,Cash,44,4.9,1977,19537,a,100.0
33,Mings,45,0.4,1199,985,a,
34,Pau,45,0.3,23,2424,i,0.0
35,Bogarde,49,0.1,134,333,a,
36,Maatsen,45,0.5,39,4830,i,0.0
37,Lindelöf,45,0.3,705,906,a,
38,A.García,40,1.5,1320,4523,a,
39,Nedeljkovic,40,0.1,0,393,u,0.0
41,Buendía,59,1.0,8814,2856,a,
44,Bailey,54,0.1,0,355,u,0.0
45,McGinn,54,2.2,4907,6199,a,
46,Barkley,50,0.3,404,1350,a,
47,Kamara,50,0.3,927,1148,a,100.0
48,Onana,49,0.0,26,70,i,0.0
49,Iling Jr,50,0.0,0,7,u,0.0
50,Burrowes,45,0.6,456,2559,a,
51,George Hemmings,45,1.2,2380,7568,a,
52,Alysson,50,0.0,58,602,d,75.0
53,Manzambi,59,0.3,22540,1832,a,100.0
54,Gomes,55,0.0,312,124,a,100.0
55,Watkins,78,2.5,0,8611,u,0.0
56,Abraham,55,0.2,1161,1237,a,100.0
160,Garnacho,58,0.3,362,2093,a,
166,N.Jackson,65,1.4,25668,5401,a,
582,Madjo,54,0.2,129,1413,i,0.0
596,Ruggeri,45,0.1,387,241,a,
597,Suzuki,50,1.9,10353,4615,a,
606,Rowe,40,0.2,225,668,a,
607,Lynch,45,0.1,0,521,u,0.0
611,Wan-Bissaka,45,0.2,1054,1061,a,
618,Goretzka,59,0.0,12,331,i,0.0
630,Harwood-Bellis,45,0.0,121,124,a,
631,Mbaye,60,0.1,658,900,a,
667,Wright,40,0.1,4663,382,a,
57,Petrović,45,3.0,4219,7784,a,
58,Forster,40,3.5,6131,4996,a,
59,Dennis,40,0.1,0,407,u,0.0
60,Hill,55,0.8,2212,2176,a,
61,Truffert,54,3.0,3340,9070,a,
62,Diakité,49,0.2,379,721,a,
63,Milosavljević,49,0.0,15,30,i,0.0
64,Smith,45,0.1,286,340,a,
65,J.Araujo,44,0.0,23,36,i,0.0
66,Soler,40,0.3,568,837,a,100.0
67,Rayan,63,1.6,2840,7531,a,
68,Tavernier,61,6.7,61104,31146,a,
69,Scott,61,5.7,15776,29643,a,
70,Kluivert,60,0.9,2261,13162,i,0.0
71,Cook,50,0.2,193,869,a,
72,Gannon-Doak,49,0.1,96,288,a,
73,Adams,50,0.3,783,1229,a,100.0
74,Brooks,50,0.1,126,248,a,100.0
75,Christie,50,0.0,217,177,a,100.0
76,Tóth.A,49,0.0,17,42,a,
77,Adli,49,0.0,15,56,i,0.0
78,Kroupi.Jr,74,0.2,122,602,i,0.0
79,Evanilson,60,3.2,12433,15936,a,
80,Enes Ünal,55,0.0,0,32,u,0.0
81,Rodríguez,60,0.1,517,511,a,100.0
566,Silva,50,0.4,2901,1767,a,
573,Sanchez,44,0.2,115,302,a,
608,Jebbison,50,0.1,658,643,a,
615,Di Gregorio,45,0.0,136,136,a,
82,Kelleher,50,6.1,15523,8757,a,
83,Valdimarsson,45,0.1,203,243,a,
84,Collins,54,1.0,78,6952,i,0.0
85,Van den Berg,49,0.1,27,226,i,0.0
86,Lewis-Potter,55,1.7,2915,9536,a,
87,Ajer,45,3.9,8637,16553,a,
88,Kayode,46,7.7,10387,15375,a,
89,Henry,44,0.2,119,428,a,
90,Hickey,45,0.1,130,178,a,
92,Ji-soo,44,0.0,47,73,a,
93,Schuster,45,0.3,12384,1323,a,
94,Schade,62,10.6,305622,14708,a,
95,O.Dango,63,0.5,576,2811,a,
96,Damsgaard,54,0.4,1102,1583,a,
97,Jensen,54,0.1,12,456,i,0.0
98,Janelt,50,2.5,15117,13676,a,
99,Milambo,50,0.0,6,6,i,0.0
100,Carvalho,50,0.0,488,127,a,100.0
102,Yarmoliuk,48,0.7,952,2395,a,
103,Dasilva,49,0.0,7,75,i,0.0
105,Anthony,59,0.1,1746,430,a,
106,Thiago,78,9.0,40871,27237,a,
107,Furo,45,0.9,447,7356,i,0.0
108,Wilson,54,0.3,826,1920,a,
565,M.Sangaré,56,10.1,6404,116747,a,
620,Diouf,45,0.1,343,535,a,
657,Nunes,45,0.0,260,199,a,
660,Fredrick,40,0.0,368,40,a,
661,Balcombe,40,0.0,2229,344,a,
109,Verbruggen,45,21.7,51868,51120,a,
111,Steele,40,4.1,5468,11027,a,
113,F.Kadıoğlu,44,1.6,2976,5203,a,100.0
114,Boscagli,45,0.3,1458,538,a,
115,De Cuyper,49,27.1,221615,13140,a,
116,Dunk,45,1.5,7160,5457,d,75.0
117,Coppola,45,0.0,75,68,a,
118,Igor,45,0.0,0,216,u,0.0
119,Costinha,45,0.0,102,99,a,
120,Svoboda,50,0.1,981,333,a,
121,Mitoma,59,0.0,76,122,i,0.0
122,Minteh,58,0.0,30,146,i,0.0
123,Hinshelwood,59,0.6,160,5138,i,0.0
124,Groß,58,27.4,645691,7504,a,
125,Georginio,53,0.5,1890,3001,a,100.0
126,O'Riley,54,0.1,280,400,a,
127,Gomez,50,4.0,9155,31233,a,
128,Buonanotte,50,0.0,0,3,u,0.0
129,Ayari,54,0.4,1652,1521,a,100.0
130,Wieffer,49,0.2,23,1468,i,0.0
132,Howell,45,0.0,0,152,u,0.0
133,Watson,50,0.0,0,3,u,0.0
134,Oriola,45,0.2,249,1039,a,
135,Yohanna,49,0.0,6,288,i,0.0
137,Tzimas,54,0.0,23,35,i,0.0
138,Kostoulas,56,3.4,242178,9543,a,
139,Ferguson,50,0.0,89,195,i,0.0
328,Struijk,49,0.2,616,386,d,75.0
504,Vuskovic,50,3.5,40179,8163,a,
594,David,59,0.2,2260,1632,a,
600,Osman,50,0.0,85,94,a,
605,Yalcouyé,45,4.0,19573,26520,a,
614,Hadjam,45,0.0,189,196,a,
624,Cozier-Duberry,50,0.0,0,2,u,0.0
639,Andrés,55,0.0,1923,200,a,
652,Azeez,55,0.0,13,35,i,0.0
658,Ibrahim,45,0.0,224,162,a,
28,Martinez,50,4.8,5146,16968,a,
40,Rogers,77,40.3,103501,52429,a,
101,Henderson,49,0.0,367,103,a,100.0
136,Welbeck,59,1.0,5401,7034,a,100.0
140,Sánchez,49,0.7,0,3253,u,0.0
141,Jörgensen,50,0.0,0,22,u,0.0
142,James,54,6.0,442,61652,d,75.0
143,Chalobah,55,0.1,0,210,u,0.0
144,Gusto,49,1.0,1320,5626,a,
145,Fofana,50,0.2,1672,888,a,100.0
146,B.Badiashile,45,0.0,0,34,u,0.0
148,Hato,45,0.8,572,6021,a,
149,Colwill,48,0.9,761,4164,a,
150,M.Sarr,45,0.0,0,118,u,0.0
151,Acheampong,45,0.3,300,1456,a,
152,Palestra,53,0.6,141,2894,d,50.0
154,Palmer,97,26.3,38461,104482,d,75.0
156,Neto,65,1.4,3268,7537,a,
157,Estêvão,63,0.7,1113,3266,a,
158,Gittens,58,0.0,113,162,a,
159,Caicedo,53,1.1,291,6699,d,50.0
161,Lavia,50,0.2,291,1980,a,
163,D.Essugo,45,0.1,0,532,u,0.0
164,Quenda,53,0.0,47,121,a,100.0
165,João Pedro,77,65.9,39511,311050,d,75.0
168,Marc Guiu,50,0.2,0,1131,u,0.0
169,Mheuka,45,0.5,3185,2538,a,
170,Emegha,50,0.1,54,797,i,0.0
200,Lacroix,59,6.8,5216,22264,a,
560,Penders,44,0.1,180,221,a,
561,Anselmino,45,0.0,46,86,a,100.0
568,Barco,54,0.1,165,335,a,
583,Chavarria,49,0.1,304,400,a,
662,Nicoll-Jazuli,45,0.0,261,46,a,
91,Pinnock,45,0.1,269,165,a,
104,Onyeka,49,0.1,127,326,a,100.0
110,Rushworth,45,0.8,1819,4350,a,
171,Dovin,40,1.0,0,3476,u,0.0
172,Wilson,44,0.4,155,466,a,
173,Thomas,40,8.6,17712,21211,a,
174,Kitching,40,0.3,0,1302,u,0.0
175,van Ewijk,40,8.9,991,58270,d,75.0
176,Dasilva,40,0.7,4206,1055,a,
177,Kesler-Hayden,39,0.0,723,297,i,0.0
178,Bidwell,40,0.1,139,215,a,
179,Latibeaudiere,40,0.0,54,99,a,
180,Woolfenden,40,0.1,15,388,i,0.0
181,Brau,40,0.0,0,73,u,0.0
182,Amenda,40,0.6,20,5101,i,0.0
183,Rudoni,49,0.1,615,480,a,100.0
184,Grimes,49,0.1,137,681,a,
185,Sakamoto,48,0.1,99,299,a,
186,Mason-Clark,53,0.1,57,282,a,100.0
187,Eccles,48,0.0,11,73,i,0.0
188,Torp,53,0.1,36,329,a,
189,Shepherd,44,0.3,3148,1732,a,
190,Tchaouna,54,0.1,9,253,a,
191,Borges Rodrigues,45,0.1,0,530,u,0.0
192,Andrews,45,0.3,0,1488,u,0.0
193,Wright,54,0.1,32,381,i,0.0
194,Thomas-Asante,50,0.8,5398,4226,a,
195,Simms,49,0.6,841,4074,a,
196,Markelo,50,0.0,0,43,u,0.0
197,Bassette,45,0.0,0,117,u,0.0
492,Awoniyi,54,0.4,50,3966,s,0.0
575,Yirenkyi,48,0.1,182,778,a,
584,Hamer,54,0.1,30,279,a,
599,Cherif,50,0.1,366,573,a,
623,Bentley,40,0.6,6594,1236,a,
655,Gboho,55,0.0,53,43,a,
656,Mfuni,40,0.1,1311,586,a,
42,Guessand,54,0.0,67,191,a,
153,Disasi,45,0.1,19,583,s,0.0
198,Henderson,50,1.3,92,8248,i,0.0
199,Benitez,45,0.1,453,216,a,
202,Richards,50,0.6,1099,1625,a,
203,Canvot,48,0.2,258,670,a,
204,Mitchell,45,6.0,9432,11709,a,
205,Sosa,45,0.0,0,75,u,0.0
206,Chadi Riad,43,0.0,17,93,i,0.0
207,Mingueza,44,0.1,59,209,a,
208,Sarr,62,0.6,1855,1560,a,100.0
210,Wharton,55,0.7,864,3492,a,100.0
211,Yeremy,55,0.4,520,2068,a,
212,Hughes,44,7.4,6788,33778,a,
213,Lerma,48,0.1,47,264,a,
214,Kamada,50,0.5,2294,2182,a,
215,Devenny,50,0.0,0,26,u,0.0
216,Esse,50,0.0,0,88,u,0.0
217,M.França,49,0.0,0,102,u,0.0
218,Doucouré,48,0.0,69,217,a,
219,J.Rak-Sakyi,49,0.0,0,15,u,0.0
220,Cardines,45,0.0,0,3,u,0.0
221,Drakes-Thomas,45,0.1,107,296,a,
222,Strand Larsen,60,0.6,3342,2826,a,
223,Mateta,63,1.3,141,6528,i,0.0
224,Nketiah,55,0.5,861,2532,a,100.0
225,Uche,50,0.0,0,0,u,0.0
241,McNeil,54,0.1,48,343,a,
555,Matthews,40,1.7,763,2213,a,
577,Tomiyasu,44,0.3,139,657,d,75.0
588,Khalaili,50,0.3,1397,705,a,
595,Gozo,50,0.0,17,58,a,
633,Ahanor,45,0.0,102,81,a,
643,Chilwell,45,0.4,396,2253,a,
644,Timber,50,0.0,330,228,a,
647,Osorio,55,0.0,13,55,a,
21,Nørgaard,49,0.0,25,221,i,0.0
209,Johnson,59,0.1,261,528,a,
226,Pickford,55,9.1,21542,10110,a,
227,Travers,50,0.0,175,178,a,
228,King,45,0.0,76,121,a,
229,Tarkowski,61,15.7,161552,11770,a,
230,Branthwaite,55,2.4,14024,4478,a,
231,Keane,48,0.7,282,2927,a,
232,O'Brien,48,0.3,241,835,a,
233,Mykolenko,46,4.2,35508,11615,a,
234,Patterson,45,0.0,0,88,u,0.0
235,Aznou,40,0.1,0,410,u,0.0
236,Dewsbury-Hall,66,6.0,29887,34879,a,
238,Grealish,65,0.5,2433,2186,a,100.0
239,Garner,60,0.2,1151,1471,a,100.0
242,George,55,0.9,1785,8944,a,
243,Alcaraz,49,0.1,121,306,a,
244,Armstrong,50,0.4,600,2699,a,100.0
245,Dibling,54,0.0,90,108,a,
246,Röhl,49,0.0,6,464,i,0.0
247,Hackney,54,0.2,149,846,a,100.0
248,Beto,54,0.6,0,5498,u,0.0
249,Barry,56,8.1,54088,27352,a,
649,Maitland-Niles,45,1.2,14369,2841,a,
654,Graham,45,0.1,168,730,a,
250,Leno,45,3.3,26459,6114,a,
251,Lecomte,40,1.1,1823,1713,a,
252,McNally,40,0.1,0,461,u,0.0
253,Andersen,50,0.1,1986,778,a,100.0
254,Robinson,45,1.4,11254,4138,a,
255,J.Cuenca,45,0.0,46,72,a,
256,Tete,44,0.2,24,904,a,100.0
257,Bassey,45,0.7,3335,1082,a,
258,Castagne,45,0.9,11272,3191,a,
261,Iwobi,54,0.7,2096,2341,a,
262,Smith Rowe,54,0.2,199,984,a,
263,Kevin,53,0.0,135,201,a,
264,Bobb,55,0.3,1465,1286,a,
265,Berge,49,0.3,432,956,a,
266,Cairney,49,0.0,7,16,i,0.0
268,King,55,2.4,59661,11663,a,
269,Sessegnon,43,0.3,153,1042,a,100.0
