id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
50,Burrowes,45,0.7,488,225,a,
51,George Hemmings,45,0.7,293,135,a,
52,Alysson,50,0.0,56,23,a,
53,Manzambi,60,0.3,36,1053,i,0.0
54,Gomes,55,0.1,9,166,i,0.0
55,Watkins,80,10.3,1341,3709,a,
56,Abraham,55,0.1,64,157,d,75.0
160,Garnacho,60,0.6,241,297,a,
582,Madjo,55,0.5,148,488,i,0.0
596,Ruggeri,45,0.1,192,49,a,
597,Suzuki,50,0.8,492,215,a,
57,Petrović,45,3.2,537,389,a,
58,Forster,40,3.2,414,235,a,
59,Dennis,40,0.2,83,25,a,
60,Hill,55,0.8,587,280,a,
61,Truffert,55,4.4,1062,963,a,
62,Diakité,50,0.2,357,58,a,
63,Milosavljević,50,0.0,7,30,i,0.0
64,Smith,45,0.1,148,26,a,
65,J.Araujo,45,0.0,12,61,i,0.0
66,Soler,40,0.2,49,144,d,75.0
67,Rayan,65,2.8,919,848,a,
68,Tavernier,60,1.6,235,291,a,
69,Scott,60,1.5,412,421,a,
70,Kluivert,60,1.1,515,314,a,
71,Cook,50,0.2,196,61,a,
72,Gannon-Doak,50,0.1,41,28,a,
73,Adams,50,0.2,40,332,d,75.0
74,Brooks,50,0.1,9,62,d,75.0
75,Christie,50,0.0,8,9,s,0.0
76,Tóth.A,50,0.0,8,11,a,
77,Adli,50,0.0,5,115,i,0.0
78,Kroupi.Jr,75,0.5,53,1600,i,0.0
79,Evanilson,60,2.3,1090,571,a,
80,Enes Ünal,55,0.0,0,152,u,0.0
81,Rodríguez,60,0.1,18,126,d,75.0
566,Silva,50,0.3,191,60,a,
573,Sanchez,45,0.2,81,47,a,
82,Kelleher,50,5.8,729,624,a,
83,Valdimarsson,45,0.1,25,24,a,
84,Collins,55,1.8,635,431,a,
85,Van den Berg,50,0.2,22,446,i,0.0
86,Lewis-Potter,55,0.4,65,92,a,
87,Ajer,45,3.5,1149,269,a,
88,Kayode,45,3.2,1514,287,a,
89,Henry,45,0.3,81,65,a,
90,Hickey,45,0.1,66,18,a,
91,Pinnock,45,0.1,50,19,a,
92,Ji-soo,45,0.0,12,3,a,
93,Schuster,45,0.2,17,39,a,
94,Schade,60,3.7,553,420,a,
95,O.Dango,65,1.2,179,306,a,
96,Damsgaard,55,0.6,137,114,a,
97,Jensen,55,0.2,32,46,a,
98,Janelt,50,0.1,47,21,a,
99,Milambo,50,0.0,2,6,i,0.0
100,Carvalho,50,0.0,6,17,d,75.0
102,Yarmoliuk,50,1.4,99,225,a,
103,Dasilva,50,0.0,24,11,a,
105,Anthony,60,0.2,57,55,a,
106,Thiago,80,17.1,2863,3199,a,
107,Furo,45,0.9,653,268,a,
108,Wilson,55,0.4,302,137,a,
565,M.Sangaré,55,3.3,342,252,a,
109,Verbruggen,45,22.0,1882,1264,a,
111,Steele,40,4.2,441,279,a,
113,F.Kadıoğlu,45,2.9,779,405,a,
114,Boscagli,45,0.2,54,46,a,
115,De Cuyper,45,1.7,412,239,a,
116,Dunk,45,1.0,701,175,a,
117,Coppola,45,0.0,8,7,a,
118,Igor,45,0.1,73,18,a,
119,Costinha,45,0.0,18,1,a,
120,Svoboda,50,0.0,45,13,a,
121,Mitoma,60,0.1,24,119,i,0.0
122,Minteh,60,0.1,21,389,i,0.0
123,Hinshelwood,60,0.4,44,79,a,
124,Groß,55,14.5,1972,1276,a,
125,Georginio,55,0.9,240,170,a,
126,O'Riley,55,0.1,52,43,a,
127,Gomez,50,3.9,850,475,a,
128,Buonanotte,50,0.0,0,32,u,0.0
129,Ayari,55,0.7,119,208,a,
130,Wieffer,50,0.3,64,65,a,
131,Baleba,50,0.2,371,313,i,0.0
132,Howell,45,0.1,0,175,u,0.0
133,Watson,50,0.0,0,6,u,0.0
134,Oriola,45,0.3,198,80,a,
135,Yohanna,50,0.1,41,22,a,
137,Tzimas,55,0.0,8,20,i,0.0
138,Kostoulas,55,0.2,47,77,a,
139,Ferguson,50,0.0,46,53,i,0.0
328,Struijk,50,0.2,108,51,a,100.0
504,Vuskovic,50,2.5,683,283,a,
594,David,60,0.3,179,86,a,
600,Osman,50,0.0,11,4,a,
40,Rogers,75,24.4,3494,3173,a,
101,Henderson,50,0.0,32,44,d,75.0
136,Welbeck,60,1.2,75,1864,d,75.0
140,Sánchez,50,2.4,453,491,a,
141,Jörgensen,50,0.0,0,86,u,0.0
142,James,55,10.1,7265,1646,a,
143,Chalobah,55,0.2,0,1204,u,0.0
144,Gusto,50,1.2,1355,369,a,
145,Fofana,50,0.0,14,25,s,0.0
146,B.Badiashile,45,0.0,57,18,a,
147,Tosin,45,0.2,56,73,a,
148,Hato,45,0.5,251,141,a,
149,Colwill,50,1.6,1073,352,a,
150,M.Sarr,45,0.1,86,35,a,
151,Acheampong,45,0.3,185,129,a,
152,Palestra,55,3.0,978,441,a,
153,Disasi,45,0.1,85,31,a,
154,Palmer,95,10.4,1087,1647,a,
155,Enzo,70,5.1,2087,1744,a,
156,Neto,65,1.3,550,523,a,
157,Estêvão,65,1.3,651,771,a,
158,Gittens,60,0.0,26,30,a,
159,Caicedo,55,4.0,1766,1154,a,
161,Lavia,50,0.1,45,32,a,
163,D.Essugo,45,0.2,177,111,a,
164,Quenda,55,0.0,24,31,a,100.0
165,João Pedro,75,64.3,9288,2622,a,
166,N.Jackson,65,0.3,240,266,a,
167,Delap,55,0.5,235,287,a,
168,Marc Guiu,50,0.5,316,264,a,
169,Mheuka,45,0.4,287,189,a,
170,Emegha,50,0.1,218,105,a,100.0
200,Lacroix,60,9.0,2192,2214,a,
560,Penders,45,0.1,27,25,a,
561,Anselmino,45,0.0,32,10,a,
568,Barco,55,0.1,39,59,a,
578,Mudryk,55,0.0,24,30,a,
583,Chavarria,50,0.2,124,92,a,
104,Onyeka,50,0.2,176,83,a,
110,Rushworth,45,1.1,411,209,a,
171,Dovin,40,1.6,95,293,a,
172,Wilson,45,0.5,20,222,a,
173,Thomas,40,8.1,2921,585,a,
174,Kitching,40,0.7,58,242,a,
175,van Ewijk,40,14.0,3097,1305,a,
176,Dasilva,40,0.8,284,190,a,
177,Kesler-Hayden,40,0.1,18,27,a,
178,Bidwell,40,0.1,212,55,a,
179,Latibeaudiere,40,0.0,14,24,a,
180,Woolfenden,40,0.2,74,91,a,
181,Brau,40,0.0,15,16,a,
182,Amenda,40,0.9,300,184,a,
183,Rudoni,50,0.1,76,68,a,100.0
184,Grimes,50,0.2,285,70,a,
185,Sakamoto,50,0.1,19,85,a,
186,Mason-Clark,55,0.1,24,120,a,100.0
187,Eccles,50,0.0,9,13,a,
188,Torp,55,0.2,16,115,a,
189,Shepherd,45,0.3,153,143,a,
190,Tchaouna,55,0.1,123,60,a,
191,Borges Rodrigues,45,0.2,69,79,a,
192,Andrews,45,0.7,313,304,a,
193,Wright,55,0.2,19,598,i,0.0
194,Thomas-Asante,50,0.8,1016,285,a,
195,Simms,50,0.9,1081,279,a,
196,Markelo,50,0.0,0,88,u,0.0
197,Bassette,45,0.0,0,108,u,0.0
492,Awoniyi,55,0.9,301,478,a,
575,Yirenkyi,50,0.3,113,156,a,
584,Hamer,55,0.2,29,103,a,
599,Cherif,50,0.1,144,104,a,
42,Guessand,55,0.0,41,26,a,
198,Henderson,50,1.9,66,1983,d,75.0
199,Benitez,45,0.1,75,41,a,
201,Muñoz,55,9.8,3311,2119,a,
202,Richards,50,0.8,285,181,a,
203,Canvot,50,0.3,78,97,a,
204,Mitchell,45,6.4,1180,790,a,
205,Sosa,45,0.0,23,9,a,
206,Chadi Riad,45,0.1,109,31,a,
207,Mingueza,45,0.1,42,23,a,
208,Sarr,65,4.7,813,1758,a,
210,Wharton,55,0.9,310,286,a,100.0
211,Yeremy,55,0.2,26,48,a,
212,Hughes,45,12.2,2919,1244,a,
213,Lerma,50,0.1,44,41,a,
214,Kamada,50,0.3,129,88,a,
215,Devenny,50,0.0,9,4,a,
216,Esse,50,0.0,34,17,a,
217,M.França,50,0.0,2,5,a,
218,Doucouré,50,0.1,38,25,a,
219,J.Rak-Sakyi,50,0.0,2,4,a,
220,Cardines,45,0.0,0,6,u,0.0
221,Drakes-Thomas,45,0.1,67,41,a,
222,Strand Larsen,60,0.6,157,188,a,
223,Mateta,65,5.7,1805,1641,a,
224,Nketiah,55,0.5,213,180,a,
225,Uche,50,0.0,0,0,u,0.0
241,McNeil,55,0.2,23,55,a,
555,Matthews,40,1.8,385,172,a,
577,Tomiyasu,45,0.4,147,83,a,
588,Khalaili,50,0.1,42,37,a,
595,Gozo,50,0.0,15,7,a,
21,Nørgaard,50,0.1,14,258,i,0.0
209,Johnson,60,0.2,45,59,a,
226,Pickford,55,7.9,1448,1369,a,
227,Travers,50,0.0,10,9,a,
228,King,45,0.0,24,12,a,
229,Tarkowski,60,8.6,1315,1597,a,
230,Branthwaite,55,1.6,651,454,a,
231,Keane,50,1.7,395,256,a,
232,O'Brien,50,0.5,151,106,a,
233,Mykolenko,45,1.5,404,271,a,
234,Patterson,45,0.0,24,10,a,
235,Aznou,40,0.2,135,46,a,
236,Dewsbury-Hall,65,3.2,436,865,a,
237,Ndiaye,60,15.9,2265,2242,a,
239,Garner,60,0.1,14,175,d,25.0
240,Iroegbunam,50,0.0,2,30,i,0.0
242,George,55,0.3,56,69,a,
243,Alcaraz,50,0.1,122,49,a,
244,Armstrong,50,0.1,72,33,a,
245,Dibling,55,0.0,15,22,a,
246,Röhl,50,0.1,23,12,a,
247,Hackney,55,0.3,45,85,a,
248,Beto,55,2.8,835,687,a,
249,Barry,55,1.3,507,346,a,
250,Leno,45,3.1,566,314,a,
251,Lecomte,40,1.2,77,150,a,
252,McNally,40,0.2,48,19,a,
253,Andersen,50,0.0,12,38,s,0.0
254,Robinson,45,1.7,960,235,a,
255,J.Cuenca,45,0.0,19,6,a,
256,Tete,45,0.3,44,55,a,
257,Bassey,45,0.7,568,155,a,
258,Castagne,45,0.3,101,58,a,
261,Iwobi,55,1.0,231,251,a,
262,Smith Rowe,55,0.4,108,104,a,
263,Kevin,55,0.1,23,27,a,
264,Bobb,55,0.3,94,94,a,
265,Berge,50,0.4,130,104,a,
266,Cairney,50,0.0,2,9,i,0.0
268,King,55,0.2,10,47,a,
269,Sessegnon,45,0.5,102,58,a,
270,Reed,45,1.6,946,380,a,
271,Muniz,55,0.6,198,212,a,
272,Kusi-Asare,45,7.5,1931,849,a,
569,Gonzalo,60,2.1,904,476,a,
570,Palacios,55,0.2,28,54,a,
580,Charles,50,0.1,28,32,a,
273,Phillips,40,1.6,186,187,a,
274,Butland,45,0.1,10,172,i,0.0
275,Cartwright,40,0.0,0,15,u,0.0
276,Lo-Tutala,40,0.0,0,60,u,0.0
277,Egan,40,1.5,210,212,a,
278,Hughes,40,0.1,14,176,i,0.0
279,Ajayi,40,1.0,254,176,a,
280,Coyle,40,0.7,78,143,a,
281,Drameh,40,0.0,17,8,a,100.0
282,Giles,40,0.8,66,120,a,
283,Jacob,40,0.0,4,30,i,0.0
284,McCarthy,40,0.1,25,21,a,
285,McNair,40,0.1,30,10,a,
286,Belloumi,50,0.5,249,89,a,
287,Millar,50,0.1,13,26,a,
288,Dowell,45,0.4,144,87,a,
289,Crooks,45,0.7,289,132,a,
290,Slater,45,3.1,1135,391,a,
291,Matazo,45,0.0,4,4,i,0.0
292,Ömür,50,0.0,42,13,a,
293,Kamara,50,0.0,0,24,u,0.0
294,Zambrano,45,0.1,38,185,i,0.0
295,McBurnie,55,1.3,402,279,a,
296,Akintola,50,0.0,82,32,a,
297,Gyabi,45,0.0,6,43,i,0.0
298,Destan,45,0.4,0,1082,u,0.0
299,Burstow,45,0.1,0,147,u,0.0
340,Gelhardt,50,0.0,5,23,i,0.0
556,Targett,40,2.5,360,421,a,
563,Morita,50,0.0,5,30,d,50.0
572,Tzolakis,45,0.6,74,145,a,
574,Hjertø-Dahl,50,0.1,36,24,a,
576,Stroud,50,0.1,21,14,a,
585,Herrington,40,0.6,185,150,a,
586,Mendy,40,1.1,326,216,a,
589,Gourna-Douath,50,0.0,4,12,a,
259,Diop,40,18.5,3045,1210,a,
267,Lukić,50,0.1,18,29,a,
300,Walton,45,0.5,29,141,a,
301,Palmer,40,4.8,488,308,a,
302,Button,40,0.5,132,45,a,
303,Kipré,40,0.7,46,113,a,
304,O'Shea,40,3.5,325,329,a,
305,Davis,40,5.3,587,433,a,
306,Greaves,40,1.5,128,153,a,
307,Johnson,40,0.1,54,25,a,
308,Furlong,40,0.6,33,136,a,
309,Núñez,50,0.1,25,38,a,
310,Matusiwa,50,0.0,0,9,i,0.0
311,Burns,50,0.0,0,21,u,0.0
312,Taylor,45,0.0,19,89,i,0.0
313,Clarke,55,0.3,26,69,a,
314,Ogbene,50,0.0,5,5,a,
315,Fatawu,55,0.2,35,95,a,
316,Emersonn,55,0.4,101,98,a,
317,Hirst,50,0.3,0,1369,u,0.0
318,Philogene,55,0.2,17,56,a,
319,Szmodics,50,0.0,0,58,u,0.0
320,Akpom,50,0.5,456,234,a,
321,Walle Egeli,45,2.2,796,474,a,
322,Al-Hamadi,50,0.2,121,92,a,
323,McAteer,45,1.5,542,319,a,
324,Mehmeti,50,0.1,6,24,a,
554,Van Oevelen,45,0.0,6,13,a,
562,Maeda,55,0.4,57,75,a,
564,Scherpen,45,0.7,38,132,a,
571,Florentino,50,0.1,38,38,a,
591,Enciso,55,0.3,76,69,a,
592,Ouattara,40,1.0,584,228,a,
260,Wilson,65,6.4,725,1708,a,
326,Perri,45,0.6,29,155,a,
327,Bijol,50,0.3,154,99,a,
329,Rodon,45,3.7,526,265,a,
330,Bogle,45,0.5,148,83,a,
331,Gudmundsson,45,0.1,5,90,i,0.0
332,Justin,45,0.6,88,66,a,
333,Bornauw,45,0.0,0,19,u,0.0
334,Muharemović,50,3.4,659,231,a,
335,Stach,60,0.9,101,182,a,
336,Okafor,60,0.5,99,150,a,
337,Aaronson,55,1.0,140,204,a,
338,Ampadu,55,1.5,122,311,a,
339,Longstaff,50,0.1,67,40,a,
341,Gnonto,50,0.0,3,79,i,0.0
342,Harrison,50,0.0,0,8,u,0.0
343,James,50,0.1,83,47,a,
344,Gruev,50,0.0,1,8,i,0.0
345,Tanaka,50,0.3,119,101,a,
346,Calvert-Lewin,60,31.3,5218,2141,a,
347,Nmecha,55,0.6,175,174,a,
348,Piroe,50,0.2,0,756,u,0.0
349,Mateo Joseph,45,0.1,24,93,i,0.0
385,Trafford,50,3.0,587,338,a,
598,Elvedi,45,0.0,44,5,a,
350,A.Becker,55,3.5,863,841,a,
351,Mamardashvili,50,0.2,56,98,a,
352,Woodman,40,1.1,219,223,a,
353,Pecsi,40,0.0,0,71,u,0.0
354,Jaros,40,0.0,13,21,i,0.0
355,Davies,40,0.1,57,31,a,
356,Virgil,65,19.0,4748,1936,a,
357,Frimpong,55,3.5,2603,736,a,
358,Kerkez,55,3.8,1466,774,a,
359,Gomez,50,0.0,17,41,i,0.0
360,Bradley,50,0.0,7,21,i,0.0
361,Lucky,40,0.1,99,51,a,
362,Jacquet,50,2.3,1299,337,a,100.0
363,Leoni,40,0.0,28,36,i,0.0
364,Tsimikas,50,0.1,60,27,a,
365,Ramsay,40,0.2,134,79,a,
366,Wirtz,75,12.6,1921,1929,a,
367,Gakpo,70,3.5,867,847,a,
368,Szoboszlai,70,41.8,6498,3369,a,
369,Ngumoha,60,1.2,346,412,a,
370,Chiesa,55,0.1,88,96,a,
371,Gravenberch,60,1.9,602,757,a,
372,Mac Allister,55,1.7,702,647,a,
373,C.Jones,55,0.1,8,131,d,75.0
374,Endo,50,0.1,87,51,a,100.0
375,Nyoni,50,0.0,15,19,a,
376,Bajcetic,50,0.0,1,3,i,0.0
377,Munoz,65,0.6,157,297,a,
378,McConnell,45,0.3,167,127,a,
379,Isak,90,16.9,2225,1988,a,
380,Ekitiké,75,0.2,69,406,i,0.0
381,Koumas,50,0.0,6,6,a,
382,Danns,45,0.0,30,56,i,0.0
383,Elliott,55,0.1,43,51,a,
579,Araujo,55,2.5,4570,1054,a,
238,Grealish,65,0.2,114,132,a,100.0
384,Donnarumma,55,8.2,1489,1835,a,
386,Bettinelli,45,0.0,29,15,a,
387,O'Reilly,65,21.2,3943,2491,a,
388,Guéhi,60,17.1,3417,2661,a,
389,Matheus N.,60,1.5,358,421,a,100.0
390,Rúben,55,1.7,1414,478,a,
391,Gvardiol,55,11.1,6063,1559,a,
392,Aït-Nouri,55,0.9,578,371,a,
393,Khusanov,55,1.7,737,641,a,
394,Alleyne,50,0.0,0,53,u,0.0
395,Lewis,45,0.2,288,109,a,
396,Vitor Reis,45,0.0,20,8,a,
397,Semenyo,85,26.3,2123,2676,a,
398,Foden,70,4.4,1103,993,a,
399,Cherki,75,7.8,2162,2228,a,
400,Doku,75,2.0,53,8140,i,0.0
401,Marmoush,70,0.9,873,631,a,
402,Rodrigo,65,0.0,0,135,u,0.0
403,Savinho,65,0.3,360,164,a,
404,Reijnders,60,0.1,0,1102,u,0.0
405,N.Gonzalez,55,0.1,22,64,a,
406,Kovačić,55,0.1,75,64,a,
407,Echeverri,50,0.0,12,14,a,
408,Phillips,50,0.0,0,47,u,0.0
409,Mukasa,45,0.2,193,124,a,
410,Monga,50,0.0,13,17,a,
411,Haaland,155,69.3,2763,1502,a,
481,Anderson,65,7.9,1387,2959,a,
587,Rulli,50,0.0,13,11,a,
43,Tielemans,60,2.6,1667,755,a,100.0
162,Andrey Santos,50,1.1,875,503,a,
325,Darlow,45,0.0,9,18,d,75.0
412,Lammens,50,16.8,2597,1533,a,
413,Bayindir,45,0.0,0,85,u,0.0
414,Heaton,40,0.1,20,122,i,0.0
415,Dorgu,60,1.4,500,475,a,
416,De Ligt,50,0.0,27,65,i,0.0
417,Dalot,50,2.8,1732,536,a,
418,Maguire,50,18.4,6346,1265,a,
419,Martinez,50,1.4,1935,459,a,100.0
420,Yoro,50,0.7,407,276,a,
421,Heaven,45,0.4,284,129,a,
422,Mazraoui,45,0.6,577,226,a,
423,Shaw,45,21.6,6413,1257,a,
424,Amass,40,0.2,135,84,a,
425,Fredricson,40,0.0,0,121,u,0.0
426,B.Fernandes,120,51.9,2605,1629,a,
427,Mbeumo,80,38.9,4700,1913,a,
428,Cunha,80,10.2,1912,1748,a,
429,Rashford,70,1.6,1169,644,a,
430,Mount,55,0.0,5,71,d,50.0
431,Amad,60,1.7,891,607,a,
432,Mainoo,55,1.0,398,515,a,
433,Ugarte,50,0.0,6,19,i,0.0
434,J.Fletcher,50,0.0,11,6,a,
435,Lacey,50,0.0,12,30,a,
436,Collyer,50,0.0,4,15,a,
437,Bendito Mantato,45,0.2,201,123,a,
438,Fletcher,45,0.4,245,197,a,
439,Šeško,70,1.3,645,840,d,75.0
440,Zirkzee,55,0.6,424,361,a,
441,Obi,45,1.1,535,584,a,
442,Pope,50,1.3,177,305,a,
443,Gillespie,45,0.0,14,9,a,
444,Jaouen,45,0.0,13,16,a,
445,Thiaw,50,1.6,517,310,a,
446,Schär,50,0.2,172,45,a,100.0
447,Botman,50,0.4,481,178,a,
448,Burn,50,2.5,2110,686,a,
449,Hall,50,3.5,2308,675,a,
450,Livramento,50,0.0,9,139,i,0.0
451,A.Murphy,40,0.1,0,501,u,0.0
453,Barnes,60,1.1,332,240,a,
454,Elanga,60,0.8,347,306,a,
456,J.Ramsey,50,0.4,168,131,a,
457,J.Murphy,60,0.2,45,70,a,
458,Joelinton,55,0.0,2,108,i,0.0
459,L.Miley,55,0.0,21,14,a,100.0
460,Willock,50,0.1,59,49,a,
461,Touré,60,0.3,51,67,a,
462,Steur,50,0.1,38,26,a,
463,Woltemade,60,1.7,767,652,a,
464,Wissa,60,1.6,527,447,a,
465,Osula,60,0.9,238,340,a,
466,Neave,45,0.8,452,355,a,
559,Bamba,50,0.1,68,68,a,
567,Horníček,50,0.6,72,221,a,
593,Dedić,45,0.2,230,55,a,
467,Sels,50,1.6,124,344,a,
468,John,45,0.1,17,12,a,
469,N.Williams,50,10.2,1842,1353,a,
470,Morato,50,0.1,40,12,a,
471,Milenković,55,2.0,276,522,a,
472,Murillo,55,1.6,672,458,a,100.0
473,Aina,45,3.7,1086,653,a,
474,Jair Cunha,45,0.2,24,64,a,
475,Savona,45,0.0,7,4,i,0.0
476,O.Richards,40,0.3,78,59,a,
477,Abbott,40,0.3,128,74,a,
478,Netz,45,0.0,16,6,a,
479,Bindon,40,0.2,53,29,a,
480,Gibbs-White,80,11.6,894,2923,a,
482,Hudson-Odoi,60,0.3,82,76,a,100.0
483,Ndoye,55,0.4,49,125,a,
484,Hutchinson,55,0.2,22,53,a,
485,Bakwa,55,0.0,12,12,a,
486,McAtee,55,0.0,7,14,a,
487,Dominguez,50,0.1,30,29,a,
488,I.Sangaré,50,1.1,190,166,a,
489,Yates,45,1.9,87,4046,i,0.0
490,Wood,60,1.8,518,617,a,
491,Igor Jesus,60,4.3,731,1024,a,
493,Kalimuendo,55,0.0,32,20,a,
558,Schlager,50,0.1,20,23,a,
581,Diomande,55,0.8,610,270,a,
590,Benda,45,0.1,85,22,a,
112,Van Hecke,50,10.8,9047,1220,a,
455,Tonali,55,4.3,1496,712,a,
494,Vicario,45,0.4,0,2028,u,0.0
495,Austin,40,0.9,251,110,a,
496,Kinsky,45,24.5,2512,852,a,
497,Dubravka,40,19.7,1781,886,a,
498,Senesi,60,8.2,2039,1703,a,
499,Pedro Porro,55,16.9,655,54389,i,0.0
500,Romero,50,0.3,0,2087,u,0.0
501,Danso,50,0.2,236,72,a,
502,Robertson,45,4.0,2512,358,a,
503,Van de Ven,50,5.5,382,22770,i,0.0
505,Spence,45,0.9,0,9802,u,0.0
506,Udogie,45,0.5,396,125,a,
507,Phillips,45,0.0,0,86,u,0.0
508,Davies,40,1.1,632,196,a,
509,Byfield,40,0.1,55,25,a,
510,Rowswell,40,0.1,47,32,a,
511,Souza,40,0.3,181,93,a,
512,Kudus,65,0.1,19,233,d,25.0
513,Xavi,60,0.0,16,50,i,0.0
514,Tel,60,0.6,138,115,a,
515,Maddison,65,1.4,435,417,a,
516,Bentancur,55,0.2,50,81,a,
517,Odobert,55,0.0,1,5,i,0.0
518,P.M.Sarr,50,0.3,8,1336,i,0.0
519,Gallagher,55,0.3,93,107,a,
520,Bergvall,55,0.2,61,80,a,
521,Kulusevski,65,0.0,6,16,i,0.0
522,Gray,50,0.2,136,99,a,
523,Moore,50,0.2,49,50,a,
524,Olusesi,45,0.9,557,407,a,
525,Fernandes,60,2.0,464,517,a,
526,Solanke,60,1.5,594,501,a,
527,Richarlison,60,3.2,1224,699,a,
528,Scarlett,45,1.7,1315,624,a,
529,Roefs,50,4.4,275,582,a,
530,Patterson,40,0.2,0,304,u,0.0
531,Ellborg,45,0.1,24,19,a,
532,Ballard,50,5.7,1320,537,a,
533,Mukiele,55,2.9,659,521,a,100.0
534,Hume,45,7.1,1359,669,a,
535,Alderete,50,0.5,326,127,a,100.0
536,Reinildo,45,0.5,65,68,a,
537,Seelt,45,0.0,7,6,a,
538,Hjelde,40,0.1,0,119,u,0.0
539,O'Nien,40,3.7,577,394,a,
540,Masuaku,40,0.3,0,605,u,0.0
541,Meunier,45,0.3,90,52,a,100.0
542,E.Le Fée,60,10.4,960,1396,a,
543,Diarra,55,0.1,19,14,a,
544,Xhaka,55,4.4,596,805,a,
545,Sadiki,50,0.4,108,100,a,
546,Adingra,50,0.1,5,393,i,0.0
547,Mundle,50,0.0,2,4,a,
548,Rigg,50,0.1,12,13,a,
549,Talbi,55,0.2,33,89,a,
550,Jocelin.T,50,0.0,3,6,a,
551,Angulo,50,0.1,27,18,a,
552,Brobbey,60,14.2,2425,1795,a,
553,Isidor,55,1.0,232,266,a,
