id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
54,Gomes,55,0.2,0,0,i,0.0
55,Watkins,80,12.0,0,0,a,
56,Abraham,55,0.2,0,0,d,75.0
160,Garnacho,60,0.7,0,0,a,
582,Madjo,55,0.9,0,0,i,0.0
57,Petrović,45,3.5,0,0,a,
58,Forster,40,3.2,0,0,a,
59,Dennis,40,0.2,0,0,a,
60,Hill,55,1.0,0,0,a,
61,Truffert,55,4.9,0,0,a,
62,Diakité,50,0.2,0,0,a,
63,Milosavljević,50,0.0,0,0,i,0.0
64,Smith,45,0.1,0,0,a,
65,J.Araujo,45,0.0,0,0,i,0.0
66,Soler,40,0.4,0,0,d,75.0
67,Rayan,65,3.0,0,0,a,
68,Tavernier,60,1.7,0,0,a,
69,Scott,60,1.5,0,0,a,
70,Kluivert,60,1.1,0,0,a,
71,Cook,50,0.1,0,0,a,
72,Gannon-Doak,50,0.1,0,0,a,
73,Adams,50,0.4,0,0,d,75.0
74,Brooks,50,0.1,0,0,d,75.0
75,Christie,50,0.0,0,0,s,0.0
76,Tóth.A,50,0.0,0,0,a,
77,Adli,50,0.1,0,0,i,0.0
78,Kroupi.Jr,75,1.3,0,0,i,0.0
79,Evanilson,60,2.2,0,0,a,
80,Enes Ünal,55,0.1,0,0,u,0.0
81,Rodríguez,60,0.2,0,0,d,75.0
566,Silva,50,0.3,0,0,a,
573,Sanchez,45,0.2,0,0,a,
82,Kelleher,50,5.9,0,0,a,
83,Valdimarsson,45,0.1,0,0,a,
84,Collins,55,2.0,0,0,a,
85,Van den Berg,50,0.3,0,0,i,0.0
86,Lewis-Potter,55,0.5,0,0,a,
87,Ajer,45,2.4,0,0,a,
88,Kayode,45,3.4,0,0,a,
89,Henry,45,0.2,0,0,a,
90,Hickey,45,0.1,0,0,a,
91,Pinnock,45,0.1,0,0,a,
92,Ji-soo,45,0.0,0,0,a,
93,Schuster,45,0.2,0,0,a,
94,Schade,60,3.4,0,0,a,
95,O.Dango,65,1.4,0,0,a,
96,Damsgaard,55,0.6,0,0,a,
97,Jensen,55,0.2,0,0,a,
98,Janelt,50,0.1,0,0,a,
99,Milambo,50,0.0,0,0,i,0.0
100,Carvalho,50,0.0,0,0,d,75.0
102,Yarmoliuk,50,1.4,0,0,a,
103,Dasilva,50,0.0,0,0,a,
105,Anthony,60,0.2,0,0,a,
106,Thiago,80,17.8,0,0,a,
107,Furo,45,0.8,0,0,a,
108,Wilson,55,0.3,0,0,a,
565,Sangaré,55,2.5,0,0,a,
109,Verbruggen,45,19.4,0,0,a,
111,Steele,40,4.3,0,0,a,
113,F.Kadıoğlu,45,3.1,0,0,a,
114,Boscagli,45,0.2,0,0,a,
115,De Cuyper,45,1.6,0,0,a,
116,Dunk,45,0.9,0,0,a,
117,Coppola,45,0.0,0,0,a,
118,Igor,45,0.1,0,0,a,
119,Costinha,45,0.0,0,0,a,
120,Svoboda,50,0.0,0,0,a,
121,Mitoma,60,0.1,0,0,i,0.0
122,Minteh,60,0.3,0,0,i,0.0
123,Hinshelwood,60,0.4,0,0,a,
124,Groß,55,12.8,0,0,a,
125,Georginio,55,1.0,0,0,a,
126,O'Riley,55,0.1,0,0,a,
127,Gomez,50,2.9,0,0,a,
128,Buonanotte,50,0.0,0,0,u,0.0
129,Ayari,55,0.7,0,0,a,
130,Wieffer,50,0.3,0,0,a,
131,Baleba,50,0.2,0,0,i,0.0
132,Howell,45,0.2,0,0,u,0.0
133,Watson,50,0.0,0,0,u,0.0
134,Oriola,45,0.2,0,0,a,
135,Yohanna,50,0.1,0,0,a,
137,Tzimas,55,0.0,0,0,d,75.0
138,Kostoulas,55,0.2,0,0,a,
139,Ferguson,50,0.0,0,0,i,0.0
328,Struijk,50,0.2,0,0,d,75.0
504,Vuskovic,50,2.7,0,0,a,
594,David,60,0.0,0,0,a,
40,Rogers,75,26.3,0,0,a,
101,Henderson,50,0.0,0,0,d,75.0
136,Welbeck,60,2.2,0,0,a,
140,Sánchez,50,2.2,0,0,a,
141,Jörgensen,50,0.0,0,0,u,0.0
142,James,55,9.1,0,0,a,
143,Chalobah,55,0.6,0,0,u,0.0
144,Gusto,50,1.1,0,0,a,
145,Fofana,50,0.0,0,0,s,0.0
146,B.Badiashile,45,0.0,0,0,a,
147,Tosin,45,0.2,0,0,a,
148,Hato,45,0.6,0,0,a,
149,Colwill,50,1.7,0,0,a,
150,M.Sarr,45,0.1,0,0,a,
151,Acheampong,45,0.3,0,0,a,
152,Palestra,55,2.7,0,0,a,
153,Disasi,45,0.1,0,0,a,
154,Palmer,95,10.5,0,0,a,
155,Enzo,70,5.2,0,0,a,
156,Neto,65,1.3,0,0,a,
157,Estêvão,65,1.4,0,0,a,
158,Gittens,60,0.0,0,0,a,
159,Caicedo,55,3.9,0,0,a,
161,Lavia,50,0.0,0,0,a,
163,D.Essugo,45,0.2,0,0,a,
164,Quenda,55,0.0,0,0,a,100.0
165,João Pedro,75,61.1,0,0,a,
166,N.Jackson,65,0.3,0,0,a,
167,Delap,55,0.5,0,0,a,
168,Marc Guiu,50,0.4,0,0,a,
169,Mheuka,45,0.3,0,0,a,
170,Emegha,50,0.1,0,0,d,75.0
200,Lacroix,60,10.3,0,0,a,
560,Penders,45,0.1,0,0,a,
561,Anselmino,45,0.0,0,0,a,
568,Barco,55,0.1,0,0,a,
578,Mudryk,55,0.0,0,0,a,
583,Chavarria,50,0.2,0,0,a,
104,Onyeka,50,0.1,0,0,a,
110,Rushworth,45,1.0,0,0,a,
171,Dovin,40,2.0,0,0,a,
172,Wilson,45,0.5,0,0,a,
173,Thomas,40,7.8,0,0,a,
174,Kitching,40,0.7,0,0,a,
175,van Ewijk,40,14.4,0,0,a,
176,Dasilva,40,0.8,0,0,a,
177,Kesler-Hayden,40,0.1,0,0,a,
178,Bidwell,40,0.1,0,0,a,
179,Latibeaudiere,40,0.1,0,0,a,
180,Woolfenden,40,0.2,0,0,a,
181,Brau,40,0.0,0,0,a,
182,Amenda,40,0.8,0,0,a,
183,Rudoni,50,0.1,0,0,d,75.0
184,Grimes,50,0.2,0,0,a,
185,Sakamoto,50,0.1,0,0,a,
186,Mason-Clark,55,0.1,0,0,d,75.0
187,Eccles,50,0.0,0,0,a,
188,Torp,55,0.2,0,0,a,
189,Shepherd,45,0.3,0,0,a,
190,Tchaouna,55,0.1,0,0,a,
191,Borges Rodrigues,45,0.2,0,0,a,
192,Andrews,45,0.7,0,0,a,
193,Wright,55,0.6,0,0,i,0.0
194,Thomas-Asante,50,0.8,0,0,a,
195,Simms,50,0.8,0,0,a,
196,Markelo,50,0.0,0,0,u,0.0
197,Bassette,45,0.1,0,0,u,0.0
492,Awoniyi,55,0.7,0,0,a,
575,Yirenkyi,50,0.2,0,0,a,
584,Hamer,55,0.1,0,0,a,
42,Guessand,55,0.0,0,0,a,
198,Henderson,50,3.2,0,0,a,
199,Benitez,45,0.1,0,0,a,
201,Muñoz,55,10.7,0,0,a,
202,Richards,50,0.8,0,0,a,
203,Canvot,50,0.5,0,0,a,
204,Mitchell,45,6.7,0,0,a,
205,Sosa,45,0.0,0,0,a,
206,Chadi Riad,45,0.1,0,0,a,
207,Mingueza,45,0.1,0,0,a,
208,Sarr,65,6.0,0,0,a,
210,Wharton,55,0.7,0,0,a,100.0
211,Yeremy,55,0.2,0,0,a,
212,Hughes,45,11.2,0,0,a,
213,Lerma,50,0.1,0,0,a,
214,Kamada,50,0.3,0,0,a,
215,Devenny,50,0.0,0,0,a,
216,Esse,50,0.0,0,0,a,
217,M.França,50,0.0,0,0,a,
218,Doucouré,50,0.1,0,0,a,
219,J.Rak-Sakyi,50,0.0,0,0,a,
220,Cardines,45,0.0,0,0,u,0.0
221,Drakes-Thomas,45,0.1,0,0,a,
222,Strand Larsen,60,0.6,0,0,a,
223,Mateta,65,6.0,0,0,a,
224,Nketiah,55,0.5,0,0,a,
225,Uche,50,0.0,0,0,u,0.0
241,McNeil,55,0.2,0,0,a,
555,Matthews,40,1.7,0,0,a,
577,Tomiyasu,45,0.3,0,0,a,
588,Khalaili,50,0.1,0,0,a,
595,Gozo,50,0.0,0,0,a,
21,Nørgaard,50,0.3,0,0,d,25.0
209,Johnson,60,0.2,0,0,a,
226,Pickford,55,8.4,0,0,a,
227,Travers,50,0.0,0,0,a,
228,King,45,0.0,0,0,a,
229,Tarkowski,60,9.4,0,0,a,
230,Branthwaite,55,1.8,0,0,a,
231,Keane,50,1.7,0,0,a,
232,O'Brien,50,0.5,0,0,a,
233,Mykolenko,45,1.5,0,0,a,
234,Patterson,45,0.0,0,0,a,
235,Aznou,40,0.2,0,0,a,
236,Dewsbury-Hall,65,3.5,0,0,a,
237,Ndiaye,60,15.7,0,0,a,
239,Garner,60,0.3,0,0,i,0.0
240,Iroegbunam,50,0.0,0,0,i,0.0
242,George,55,0.3,0,0,a,
243,Alcaraz,50,0.1,0,0,a,
244,Armstrong,50,0.1,0,0,a,
245,Dibling,55,0.0,0,0,a,
246,Röhl,50,0.1,0,0,a,
247,Hackney,55,0.3,0,0,a,
248,Beto,55,2.9,0,0,a,
249,Barry,55,1.2,0,0,a,
250,Leno,45,3.2,0,0,a,
251,Lecomte,40,1.3,0,0,a,
252,McNally,40,0.2,0,0,a,
253,Andersen,50,0.0,0,0,s,0.0
254,Robinson,45,2.0,0,0,a,
255,J.Cuenca,45,0.0,0,0,a,
256,Tete,45,0.3,0,0,a,
257,Bassey,45,0.7,0,0,a,
258,Castagne,45,0.3,0,0,a,
261,Iwobi,55,1.0,0,0,a,
262,Smith Rowe,55,0.4,0,0,a,
263,Kevin,55,0.1,0,0,a,
264,Bobb,55,0.3,0,0,a,
265,Berge,50,0.4,0,0,a,
266,Cairney,50,0.0,0,0,i,0.0
268,King,55,0.2,0,0,a,
269,Sessegnon,45,0.4,0,0,a,
270,Reed,45,1.2,0,0,a,
271,Muniz,55,0.6,0,0,a,
272,Kusi-Asare,45,7.3,0,0,a,
569,Gonzalo,60,2.0,0,0,a,
570,Palacios,55,0.2,0,0,a,
580,Charles,50,0.1,0,0,a,
273,Phillips,40,1.8,0,0,a,
274,Butland,45,0.3,0,0,i,0.0
275,Cartwright,40,0.0,0,0,u,0.0
276,Lo-Tutala,40,0.1,0,0,u,0.0
277,Egan,40,1.8,0,0,a,
278,Hughes,40,0.3,0,0,i,0.0
279,Ajayi,40,0.9,0,0,a,
280,Coyle,40,0.7,0,0,a,
281,Drameh,40,0.0,0,0,i,0.0
282,Giles,40,0.8,0,0,a,
283,Jacob,40,0.0,0,0,d,75.0
284,McCarthy,40,0.1,0,0,a,
285,McNair,40,0.1,0,0,a,
286,Belloumi,50,0.4,0,0,a,
287,Millar,50,0.1,0,0,a,
288,Dowell,45,0.4,0,0,a,
289,Crooks,45,0.6,0,0,a,
290,Slater,45,2.5,0,0,a,
291,Matazo,45,0.0,0,0,i,0.0
292,Ömür,50,0.0,0,0,a,
293,Kamara,50,0.0,0,0,u,0.0
294,Zambrano,45,0.2,0,0,i,0.0
295,McBurnie,55,1.5,0,0,a,
296,Akintola,50,0.0,0,0,a,
297,Gyabi,45,0.1,0,0,i,0.0
298,Destan,45,1.2,0,0,u,0.0
299,Burstow,45,0.2,0,0,u,0.0
340,Gelhardt,50,0.0,0,0,i,0.0
556,Targett,40,2.7,0,0,a,
563,Morita,50,0.0,0,0,d,50.0
572,Tzolakis,45,0.5,0,0,a,
574,Hjertø-Dahl,50,0.1,0,0,a,
576,Stroud,50,0.1,0,0,a,
585,Herrington,40,0.4,0,0,a,
586,Mendy,40,0.7,0,0,a,
589,Gourna-Douath,50,0.0,0,0,a,
259,Diop,40,18.1,0,0,a,
267,Lukić,50,0.1,0,0,a,
300,Walton,45,0.6,0,0,a,
301,Palmer,40,5.1,0,0,a,
302,Button,40,0.5,0,0,a,
303,Kipré,40,0.6,0,0,a,
304,O'Shea,40,3.2,0,0,a,
305,Davis,40,5.2,0,0,a,
306,Greaves,40,1.1,0,0,a,
307,Johnson,40,0.1,0,0,a,
308,Furlong,40,0.6,0,0,a,
309,Núñez,50,0.1,0,0,a,
310,Matusiwa,50,0.0,0,0,i,0.0
311,Burns,50,0.0,0,0,u,0.0
312,Taylor,45,0.1,0,0,i,0.0
313,Clarke,55,0.3,0,0,a,
314,Ogbene,50,0.0,0,0,a,
315,Fatawu,55,0.3,0,0,a,
316,Emersonn,55,0.4,0,0,a,
317,Hirst,50,0.4,0,0,a,
318,Philogene,55,0.2,0,0,a,
319,Szmodics,50,0.0,0,0,u,0.0
320,Akpom,50,0.5,0,0,a,
321,Walle Egeli,45,2.1,0,0,a,
322,Al-Hamadi,50,0.1,0,0,a,
323,McAteer,45,1.4,0,0,a,
324,Mehmeti,50,0.1,0,0,a,
554,Van Oevelen,45,0.0,0,0,a,
562,Maeda,55,0.4,0,0,a,
564,Scherpen,45,0.5,0,0,a,
571,Florentino,50,0.1,0,0,a,
591,Enciso,55,0.1,0,0,a,
592,Ouattara,40,0.2,0,0,a,
260,Wilson,65,7.1,0,0,a,
326,Perri,45,0.6,0,0,a,
327,Bijol,50,0.3,0,0,a,
329,Rodon,45,2.7,0,0,a,
330,Bogle,45,0.5,0,0,a,
331,Gudmundsson,45,0.1,0,0,i,0.0
332,Justin,45,0.6,0,0,a,
333,Bornauw,45,0.0,0,0,u,0.0
334,Muharemović,50,2.8,0,0,a,
335,Stach,60,1.0,0,0,a,
336,Okafor,60,0.6,0,0,a,
337,Aaronson,55,0.9,0,0,a,
338,Ampadu,55,1.5,0,0,a,
339,Longstaff,50,0.2,0,0,a,
341,Gnonto,50,0.1,0,0,d,25.0
342,Harrison,50,0.0,0,0,u,0.0
343,James,50,0.1,0,0,a,
344,Gruev,50,0.0,0,0,i,0.0
345,Tanaka,50,0.3,0,0,a,
346,Calvert-Lewin,60,28.2,0,0,a,
347,Nmecha,55,0.6,0,0,a,
348,Piroe,50,0.5,0,0,u,0.0
349,Mateo Joseph,45,0.1,0,0,i,0.0
385,Trafford,50,2.9,0,0,a,
350,A.Becker,55,3.8,0,0,a,
351,Mamardashvili,50,0.2,0,0,a,
352,Woodman,40,1.1,0,0,a,
353,Pecsi,40,0.1,0,0,u,0.0
354,Jaros,40,0.0,0,0,i,0.0
355,Davies,40,0.1,0,0,a,
356,Virgil,65,18.3,0,0,a,
357,Frimpong,55,3.3,0,0,a,
358,Kerkez,55,4.2,0,0,a,
359,Gomez,50,0.0,0,0,i,0.0
360,Bradley,50,0.0,0,0,i,0.0
361,Lucky,40,0.1,0,0,a,
362,Jacquet,50,2.3,0,0,a,100.0
363,Leoni,40,0.1,0,0,i,0.0
364,Tsimikas,50,0.1,0,0,a,
365,Ramsay,40,0.2,0,0,a,
366,Wirtz,75,14.4,0,0,a,
367,Gakpo,70,3.7,0,0,a,
368,Szoboszlai,70,41.3,0,0,a,
369,Ngumoha,60,1.2,0,0,a,
370,Chiesa,55,0.1,0,0,a,
371,Gravenberch,60,1.9,0,0,a,
372,Mac Allister,55,1.8,0,0,a,
373,C.Jones,55,0.1,0,0,d,75.0
374,Endo,50,0.0,0,0,a,100.0
375,Nyoni,50,0.0,0,0,a,
376,Bajcetic,50,0.0,0,0,i,0.0
377,Munoz,65,0.7,0,0,a,
378,McConnell,45,0.2,0,0,a,
379,Isak,90,15.7,0,0,a,
380,Ekitiké,75,0.2,0,0,i,0.0
381,Koumas,50,0.0,0,0,a,
382,Danns,45,0.0,0,0,i,0.0
383,Elliott,55,0.1,0,0,a,
579,Araujo,55,1.8,0,0,a,
238,Grealish,65,0.1,0,0,a,100.0
384,Donnarumma,55,9.3,0,0,a,
386,Bettinelli,45,0.0,0,0,a,
387,O'Reilly,65,21.5,0,0,a,
388,Guéhi,60,19.5,0,0,a,
389,Matheus N.,60,2.5,0,0,d,75.0
390,Rúben,55,1.6,0,0,a,
391,Gvardiol,55,11.6,0,0,a,
392,Aït-Nouri,55,1.0,0,0,a,
393,Khusanov,55,1.8,0,0,a,
394,Alleyne,50,0.0,0,0,u,0.0
395,Lewis,45,0.2,0,0,a,
396,Vitor Reis,45,0.0,0,0,a,
397,Semenyo,85,26.5,0,0,a,
398,Foden,70,4.6,0,0,a,
399,Cherki,75,7.9,0,0,a,
400,Doku,75,5.2,0,0,d,75.0
401,Marmoush,70,0.8,0,0,a,
402,Rodrigo,65,0.0,0,0,u,0.0
403,Savinho,65,0.1,0,0,a,
404,Reijnders,60,0.3,0,0,a,
405,N.Gonzalez,55,0.1,0,0,a,
406,Kovačić,55,0.1,0,0,a,
407,Echeverri,50,0.0,0,0,a,
408,Phillips,50,0.0,0,0,u,0.0
409,Mukasa,45,0.2,0,0,a,
410,Monga,50,0.0,0,0,a,
411,Haaland,155,69.9,0,0,a,
481,Anderson,65,9.2,0,0,a,
587,Rulli,50,0.0,0,0,a,
43,Tielemans,60,2.2,0,0,a,100.0
162,Andrey Santos,50,1.2,0,0,a,
325,Darlow,45,0.0,0,0,d,75.0
412,Lammens,50,18.1,0,0,a,
413,Bayindir,45,0.1,0,0,u,0.0
414,Heaton,40,0.2,0,0,i,0.0
415,Dorgu,60,1.5,0,0,a,
416,De Ligt,50,0.0,0,0,i,0.0
417,Dalot,50,3.0,0,0,a,
418,Maguire,50,13.9,0,0,a,
419,Martinez,50,0.9,0,0,a,100.0
420,Yoro,50,0.8,0,0,a,
421,Heaven,45,0.4,0,0,a,
422,Mazraoui,45,0.7,0,0,a,
423,Shaw,45,21.9,0,0,a,
424,Amass,40,0.2,0,0,a,
425,Fredricson,40,0.1,0,0,u,0.0
426,B.Fernandes,120,49.5,0,0,a,
427,Mbeumo,80,32.4,0,0,a,
428,Cunha,80,11.0,0,0,a,
429,Rashford,70,1.5,0,0,a,
430,Mount,55,0.1,0,0,d,50.0
431,Amad,60,1.6,0,0,a,
432,Mainoo,55,1.1,0,0,a,
433,Ugarte,50,0.0,0,0,i,0.0
434,J.Fletcher,50,0.0,0,0,a,
435,Lacey,50,0.1,0,0,a,
436,Collyer,50,0.0,0,0,a,
437,Bendito Mantato,45,0.2,0,0,a,
438,Fletcher,45,0.3,0,0,a,
439,Šeško,70,1.6,0,0,d,75.0
440,Zirkzee,55,0.7,0,0,a,
441,Obi,45,1.2,0,0,a,
442,Pope,50,1.3,0,0,a,
443,Gillespie,45,0.0,0,0,a,
444,Jaouen,45,0.0,0,0,a,
445,Thiaw,50,1.8,0,0,a,
446,Schär,50,0.2,0,0,a,100.0
447,Botman,50,0.4,0,0,a,
448,Burn,50,2.5,0,0,a,
449,Hall,50,3.6,0,0,a,
450,Livramento,50,0.1,0,0,d,75.0
451,A.Murphy,40,0.3,0,0,u,0.0
453,Barnes,60,1.1,0,0,a,
454,Elanga,60,0.7,0,0,a,
456,J.Ramsey,50,0.4,0,0,a,
457,J.Murphy,60,0.2,0,0,a,
458,Joelinton,55,0.1,0,0,i,0.0
459,L.Miley,55,0.0,0,0,a,100.0
460,Willock,50,0.1,0,0,a,
461,Touré,60,0.3,0,0,a,
462,Steur,50,0.1,0,0,a,
463,Woltemade,60,1.7,0,0,a,
464,Wissa,60,1.6,0,0,a,
465,Osula,60,1.0,0,0,a,
466,Neave,45,0.7,0,0,a,
559,Bamba,50,0.1,0,0,a,
567,Horníček,50,0.6,0,0,a,
593,Dedić,45,0.0,0,0,a,
467,Sels,50,1.6,0,0,a,
468,John,45,0.1,0,0,a,
469,N.Williams,50,10.8,0,0,a,
470,Morato,50,0.1,0,0,a,
471,Milenković,55,2.2,0,0,a,
472,Murillo,55,1.3,0,0,a,100.0
473,Aina,45,3.9,0,0,a,
474,Jair Cunha,45,0.3,0,0,a,
475,Savona,45,0.0,0,0,i,0.0
476,O.Richards,40,0.2,0,0,a,
477,Abbott,40,0.2,0,0,a,
478,Netz,45,0.0,0,0,a,
479,Bindon,40,0.2,0,0,a,
480,Gibbs-White,80,11.9,0,0,a,
482,Hudson-Odoi,60,0.2,0,0,a,100.0
483,Ndoye,55,0.5,0,0,a,
484,Hutchinson,55,0.2,0,0,a,
485,Bakwa,55,0.0,0,0,a,
486,McAtee,55,0.0,0,0,a,
487,Dominguez,50,0.1,0,0,a,
488,Sangaré,50,0.9,0,0,a,
489,Yates,45,4.8,0,0,d,75.0
490,Wood,60,1.7,0,0,a,
491,Igor Jesus,60,5.0,0,0,a,
493,Kalimuendo,55,0.0,0,0,a,
558,Schlager,50,0.1,0,0,a,
581,Diomande,55,0.6,0,0,a,
590,Benda,45,0.0,0,0,a,
112,Van Hecke,50,9.0,0,0,a,
455,Tonali,55,4.1,0,0,a,
494,Vicario,45,1.1,0,0,u,0.0
495,Austin,40,0.7,0,0,a,
496,Kinsky,45,21.5,0,0,a,
497,Dubravka,40,21.4,0,0,a,
498,Senesi,60,9.3,0,0,a,
499,Pedro Porro,55,22.8,0,0,a,
500,Romero,50,0.6,0,0,u,0.0
501,Danso,50,0.2,0,0,a,
502,Robertson,45,3.2,0,0,a,
503,Van de Ven,50,7.3,0,0,a,
505,Spence,45,3.0,0,0,u,0.0
506,Udogie,45,0.5,0,0,a,
507,Phillips,45,0.1,0,0,u,0.0
508,Davies,40,1.0,0,0,a,
509,Byfield,40,0.1,0,0,a,
510,Rowswell,40,0.1,0,0,a,
511,Souza,40,0.3,0,0,a,
512,Kudus,65,0.1,0,0,d,75.0
513,Xavi,60,0.0,0,0,i,0.0
514,Tel,60,0.6,0,0,a,
515,Maddison,65,1.5,0,0,a,
516,Bentancur,55,0.2,0,0,a,
517,Odobert,55,0.0,0,0,i,0.0
518,P.M.Sarr,50,0.4,0,0,a,
519,Gallagher,55,0.3,0,0,a,
520,Bergvall,55,0.2,0,0,a,
521,Kulusevski,65,0.0,0,0,i,0.0
522,Gray,50,0.2,0,0,a,
523,Moore,50,0.2,0,0,a,
524,Olusesi,45,0.8,0,0,a,
525,Fernandes,60,2.3,0,0,a,
526,Solanke,60,1.6,0,0,a,
527,Richarlison,60,2.7,0,0,a,
528,Scarlett,45,1.6,0,0,a,
529,Roefs,50,4.7,0,0,a,
530,Patterson,40,0.4,0,0,u,0.0
531,Ellborg,45,0.1,0,0,a,
532,Ballard,50,4.7,0,0,a,
533,Mukiele,55,2.3,0,0,d,75.0
534,Hume,45,6.1,0,0,a,
535,Alderete,50,0.3,0,0,d,75.0
536,Reinildo,45,0.5,0,0,a,
537,Seelt,45,0.0,0,0,a,
538,Hjelde,40,0.1,0,0,u,0.0
539,O'Nien,40,3.2,0,0,a,
540,Masuaku,40,0.6,0,0,u,0.0
541,Meunier,45,0.3,0,0,d,75.0
542,E.Le Fée,60,11.6,0,0,a,
543,Diarra,55,0.1,0,0,a,
544,Xhaka,55,4.6,0,0,a,
545,Sadiki,50,0.4,0,0,a,
546,Adingra,50,0.3,0,0,a,
547,Mundle,50,0.0,0,0,a,
548,Rigg,50,0.1,0,0,a,
549,Talbi,55,0.2,0,0,a,
550,Jocelin.T,50,0.0,0,0,a,
551,Angulo,50,0.1,0,0,a,
552,Brobbey,60,15.1,0,0,a,
553,Isidor,55,1.1,0,0,a,
