id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
1,Raya,60,39.1,217598,188253,a,
2,Arrizabalaga,49,0.1,263,789,a,
3,Meslier,49,0.0,103,289,a,
4,Gabriel,80,24.0,48886,222167,a,
5,J.Timber,65,0.1,590,1297,d,25.0
6,Saliba,59,0.2,712,3095,i,0.0
7,Lewis-Skelly,55,0.7,6370,9841,a,
8,Calafiori,58,49.0,430580,81638,a,
9,Hincapie,53,1.0,3535,17416,a,
10,White,55,7.6,108219,103754,a,100.0
11,Mosquera,54,2.6,701,172849,d,50.0
12,Saka,95,11.6,182899,129669,a,
13,Rice,74,13.1,23587,134324,a,
14,Eze,63,1.2,3606,26939,a,
15,Ødegaard,67,17.7,685323,100841,a,
16,Madueke,63,0.2,1350,4049,a,
17,Merino,58,0.4,1789,9157,a,
18,Martinelli,63,0.1,0,5880,u,0.0
19,Zubimendi,54,0.7,1414,11539,a,
20,Dowman,53,0.1,581,1235,a,
22,Nwaneri,54,0.0,0,314,u,0.0
23,Fábio Vieira,55,0.0,0,251,u,0.0
24,Nelson,55,0.0,0,102,u,0.0
25,Gyökeres,72,3.7,5736,86530,a,
26,Havertz,75,8.0,172684,68049,a,
27,G.Jesus,59,0.2,0,7358,u,0.0
31,Konsa,45,16.3,596019,85737,a,
452,Bruno G.,68,1.7,2132,34431,a,100.0
557,Tzolis,64,16.1,71837,353516,a,
29,M.Bizot,45,0.1,930,1469,a,
30,Digne,45,0.1,0,870,u,0.0
32,Cash,45,6.2,18417,80337,d,75.0
33,Mings,45,0.4,4436,2208,a,
34,Pau,45,0.4,3149,4944,a,
35,Bogarde,50,0.1,637,1018,a,
36,Maatsen,45,0.8,14140,5945,a,
37,Lindelöf,45,0.3,4184,1874,a,
38,A.García,40,1.7,11432,15549,a,
39,Nedeljkovic,40,0.1,0,2006,u,0.0
41,Buendía,59,1.0,12968,19235,a,
44,Bailey,54,0.1,0,4417,u,0.0
45,McGinn,54,2.3,17077,29234,a,
46,Barkley,50,0.3,4585,3303,a,
47,Kamara,50,0.3,3287,4183,a,100.0
48,Onana,50,0.0,98,245,i,0.0
49,Iling Jr,50,0.0,0,21,u,0.0
50,Burrowes,45,0.7,6300,7792,a,
51,George Hemmings,45,1.3,46744,20024,a,
52,Alysson,50,0.0,456,650,a,
53,Manzambi,59,0.1,492,1673,d,50.0
54,Gomes,55,0.0,120,477,s,0.0
55,Watkins,78,3.1,0,116239,u,0.0
56,Abraham,55,0.2,3843,2543,a,100.0
160,Garnacho,59,0.4,1413,7870,a,
166,N.Jackson,65,1.3,39256,16222,a,
582,Madjo,55,0.3,338,5144,i,0.0
596,Ruggeri,45,0.1,243,1099,a,
597,Suzuki,50,1.8,72500,16228,a,
606,Rowe,40,0.2,2634,1622,a,
607,Lynch,45,0.1,0,2793,u,0.0
611,Wan-Bissaka,45,0.2,3447,2006,a,
618,Goretzka,60,0.0,887,1934,i,0.0
630,Harwood-Bellis,45,0.0,587,244,a,
631,Mbaye,60,0.1,2578,1399,a,
57,Petrović,45,3.2,24232,32501,a,
58,Forster,40,3.6,34323,18206,a,
59,Dennis,40,0.1,0,1462,u,0.0
60,Hill,55,0.8,6880,9295,a,
61,Truffert,55,3.4,10729,40986,a,
62,Diakité,50,0.2,1166,2434,a,
63,Milosavljević,50,0.0,64,151,i,0.0
64,Smith,45,0.1,1296,1567,a,
65,J.Araujo,44,0.0,90,210,i,0.0
