id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
1,Raya,60,39.9,91378,15102,a,
2,Arrizabalaga,49,0.1,56,193,a,
3,Meslier,49,0.0,29,76,a,
4,Gabriel,80,23.6,14260,33929,a,
5,J.Timber,65,0.1,5828,733,a,100.0
6,Saliba,59,0.2,178,811,i,0.0
7,Lewis-Skelly,55,0.6,1114,3773,a,
8,Calafiori,58,49.8,95692,17623,a,
9,Hincapie,53,1.0,892,6480,a,
10,White,55,7.0,11400,71285,a,100.0
11,Mosquera,54,2.2,73,30681,d,50.0
12,Saka,95,11.8,50426,16382,a,
13,Rice,74,12.8,8371,25777,a,
14,Eze,63,1.1,834,6831,a,
15,Ødegaard,67,18.9,101327,32410,a,
16,Madueke,63,0.2,174,1437,a,
17,Merino,58,0.4,428,2584,a,
18,Martinelli,63,0.1,0,652,u,0.0
19,Zubimendi,53,0.6,482,3367,a,
20,Dowman,53,0.1,130,398,a,
22,Nwaneri,54,0.0,0,59,u,0.0
23,Fábio Vieira,55,0.0,0,34,u,0.0
24,Nelson,55,0.0,0,19,u,0.0
25,Gyökeres,72,3.5,1179,20456,a,
26,Havertz,76,8.0,29814,29513,a,
27,G.Jesus,59,0.2,0,944,u,0.0
31,Konsa,45,17.6,112632,14405,a,
452,Bruno G.,67,1.7,5651,3261,a,100.0
557,Tzolis,64,15.2,10306,90550,a,
29,M.Bizot,45,0.1,137,400,a,
30,Digne,45,0.1,0,180,u,0.0
32,Cash,45,5.7,372,44919,d,75.0
33,Mings,45,0.4,886,1489,a,
34,Pau,45,0.4,168,2550,d,75.0
35,Bogarde,50,0.1,193,344,a,
36,Maatsen,45,0.8,477,8876,d,25.0
37,Lindelöf,45,0.3,892,839,a,
38,A.García,40,1.6,2949,4429,a,
39,Nedeljkovic,40,0.1,0,411,u,0.0
41,Buendía,59,1.0,1088,6965,a,
44,Bailey,54,0.1,0,635,u,0.0
45,McGinn,54,2.3,4731,6453,a,
46,Barkley,50,0.3,656,1128,a,
47,Kamara,50,0.3,615,1533,a,100.0
48,Onana,49,0.0,25,76,i,0.0
49,Iling Jr,50,0.0,0,9,u,0.0
50,Burrowes,45,0.6,837,2418,a,
51,George Hemmings,45,1.3,5100,4962,a,
52,Alysson,50,0.0,526,159,a,
53,Manzambi,59,0.1,549,348,a,100.0
54,Gomes,55,0.0,157,84,a,100.0
55,Watkins,78,2.8,0,13734,u,0.0
56,Abraham,55,0.2,699,764,a,100.0
160,Garnacho,58,0.4,236,2852,a,
166,N.Jackson,65,1.3,4257,10687,a,
582,Madjo,54,0.2,103,1387,i,0.0
596,Ruggeri,45,0.1,173,411,a,
597,Suzuki,50,1.8,5403,5298,a,
606,Rowe,40,0.2,717,546,a,
607,Lynch,45,0.1,0,545,u,0.0
611,Wan-Bissaka,45,0.2,1517,559,a,
618,Goretzka,60,0.0,19,662,i,0.0
630,Harwood-Bellis,45,0.0,104,127,a,
631,Mbaye,60,0.1,629,469,a,
57,Petrović,45,3.2,2064,7782,a,
58,Forster,40,3.5,6627,4075,a,
59,Dennis,40,0.1,0,349,u,0.0
60,Hill,55,0.8,1016,3128,a,
61,Truffert,55,3.3,1918,9146,a,
62,Diakité,50,0.2,305,848,a,
63,Milosavljević,49,0.0,11,26,i,0.0
64,Smith,45,0.1,268,570,a,
65,J.Araujo,44,0.0,16,43,i,0.0
66,Soler,40,0.3,897,731,a,100.0
67,Rayan,64,1.8,959,12532,a,
68,Tavernier,61,4.7,93155,9923,a,
69,Scott,61,5.9,28177,22729,a,
70,Kluivert,60,1.0,3939,2644,a,
71,Cook,50,0.2,264,1358,a,
72,Gannon-Doak,49,0.1,98,256,a,
73,Adams,50,0.3,1007,1297,a,100.0
74,Brooks,50,0.1,147,315,a,100.0
75,Christie,50,0.0,162,218,a,100.0
76,Tóth.A,50,0.0,19,40,a,
77,Adli,49,0.0,11,92,i,0.0
78,Kroupi.Jr,74,0.2,47,674,i,0.0
79,Evanilson,60,3.3,16253,10755,a,
80,Enes Ünal,55,0.0,0,41,u,0.0
81,Rodríguez,60,0.1,269,426,a,100.0
566,Silva,50,0.4,512,1335,a,
573,Sanchez,44,0.2,65,385,a,
608,Jebbison,50,0.1,646,601,a,
615,Di Gregorio,45,0.0,125,194,a,
82,Kelleher,50,6.5,3354,20196,a,
83,Valdimarsson,45,0.1,82,243,a,
84,Collins,55,1.3,31,14245,i,0.0
85,Van den Berg,49,0.1,8,267,i,0.0
86,Lewis-Potter,55,2.0,1996,15051,a,
87,Ajer,45,4.5,3486,18465,a,
88,Kayode,46,8.4,7007,49076,a,
89,Henry,44,0.2,77,549,a,
90,Hickey,45,0.1,107,185,a,
92,Ji-soo,45,0.0,22,55,a,
93,Schuster,45,0.1,102,183,a,
94,Schade,60,4.9,123887,10086,a,
95,O.Dango,64,0.6,154,4705,a,
96,Damsgaard,55,0.5,383,2414,a,
97,Jensen,54,0.1,4,609,i,0.0
98,Janelt,50,2.4,13709,9394,a,
99,Milambo,50,0.0,7,10,i,0.0
100,Carvalho,50,0.0,69,118,a,100.0
102,Yarmoliuk,49,0.7,274,2573,a,
103,Dasilva,49,0.0,3,95,i,0.0
105,Anthony,59,0.1,142,745,a,
106,Thiago,79,10.0,3386,72616,a,
107,Furo,45,1.1,4619,3379,a,
108,Wilson,55,0.3,432,1974,a,
565,M.Sangaré,57,12.5,9304,63443,a,
620,Diouf,45,0.1,393,632,a,
657,Nunes,45,0.0,957,155,a,
109,Verbruggen,45,22.1,22066,37735,a,
111,Steele,40,4.2,5538,5616,a,
113,F.Kadıoğlu,44,1.7,1230,4954,a,100.0
114,Boscagli,45,0.3,402,673,a,
115,De Cuyper,48,22.8,114942,31743,a,
116,Dunk,45,1.4,7831,2751,a,
117,Coppola,45,0.0,76,77,a,
118,Igor,45,0.0,0,307,u,0.0
119,Costinha,45,0.0,56,87,a,
120,Svoboda,50,0.1,222,304,a,
121,Mitoma,59,0.0,21,111,i,0.0
122,Minteh,59,0.0,9,175,i,0.0
123,Hinshelwood,59,0.8,48,11474,i,0.0
124,Groß,56,17.2,126659,28860,a,
125,Georginio,54,0.5,337,4204,d,75.0
126,O'Riley,55,0.1,181,400,a,
127,Gomez,50,4.7,4293,21680,a,
128,Buonanotte,50,0.0,0,6,u,0.0
129,Ayari,54,0.4,891,1287,a,100.0
130,Wieffer,50,0.2,16,2572,i,0.0
132,Howell,45,0.0,0,143,u,0.0
133,Watson,50,0.0,0,5,u,0.0
134,Oriola,45,0.3,371,884,a,
135,Yohanna,49,0.0,10,435,i,0.0
137,Tzimas,54,0.0,17,28,i,0.0
138,Kostoulas,55,0.6,11542,2695,a,
139,Ferguson,50,0.0,75,143,i,0.0
328,Struijk,50,0.2,240,753,a,100.0
504,Vuskovic,50,3.2,9160,8645,a,
594,David,60,0.2,633,1576,a,
600,Osman,50,0.0,51,68,a,
605,Yalcouyé,45,3.5,32984,10029,a,
614,Hadjam,45,0.0,131,228,a,
624,Cozier-Duberry,50,0.0,0,7,u,0.0
639,Andrés,55,0.0,105,57,a,
652,Azeez,55,0.0,29,13,d,75.0
658,Ibrahim,45,0.0,321,55,a,
28,Martinez,50,5.1,7212,19375,a,
40,Rogers,77,36.4,245734,11428,a,
101,Henderson,49,0.0,13,194,i,0.0
136,Welbeck,59,0.8,1489,3737,a,100.0
140,Sánchez,49,0.8,0,5651,u,0.0
141,Jörgensen,50,0.0,0,20,u,0.0
142,James,54,7.4,6722,40204,a,
143,Chalobah,55,0.1,0,286,u,0.0
144,Gusto,50,1.0,1379,4971,a,
145,Fofana,50,0.2,1004,907,a,100.0
146,B.Badiashile,45,0.0,0,50,u,0.0
148,Hato,45,1.0,1984,7440,a,
149,Colwill,49,1.0,686,6979,a,
150,M.Sarr,45,0.0,0,146,u,0.0
151,Acheampong,45,0.4,506,2085,a,
152,Palestra,53,0.8,42,7829,i,0.0
154,Palmer,97,26.8,49117,46937,a,100.0
156,Neto,65,1.4,3764,6972,a,
157,Estêvão,63,0.7,701,4021,a,
158,Gittens,59,0.0,43,159,a,
159,Caicedo,54,1.3,202,12992,i,0.0
161,Lavia,50,0.2,862,1503,a,
163,D.Essugo,45,0.1,0,738,u,0.0
164,Quenda,53,0.0,34,217,a,100.0
165,João Pedro,78,74.7,118401,7278,a,
168,Marc Guiu,50,0.2,0,1387,u,0.0
169,Mheuka,45,0.4,1468,1654,a,
170,Emegha,50,0.1,42,1202,i,0.0
200,Lacroix,60,7.6,2909,44219,a,
560,Penders,44,0.1,234,212,a,
561,Anselmino,45,0.0,82,66,a,100.0
568,Barco,55,0.1,183,441,a,
583,Chavarria,49,0.2,143,561,a,
91,Pinnock,45,0.1,155,191,a,
104,Onyeka,49,0.1,131,413,a,
110,Rushworth,45,0.9,377,2576,a,
171,Dovin,40,1.1,0,3476,u,0.0
172,Wilson,45,0.4,48,482,a,
173,Thomas,40,9.1,11756,18634,a,
174,Kitching,40,0.4,0,1638,u,0.0
175,van Ewijk,40,10.3,5348,30943,a,
176,Dasilva,40,0.7,310,1295,a,
177,Kesler-Hayden,40,0.0,20,147,i,0.0
178,Bidwell,40,0.1,158,219,a,
179,Latibeaudiere,40,0.0,62,104,a,
180,Woolfenden,40,0.1,79,372,i,0.0
181,Brau,40,0.0,0,90,u,0.0
182,Amenda,40,0.7,749,1424,a,
183,Rudoni,50,0.1,140,440,a,100.0
184,Grimes,49,0.1,164,641,a,
185,Sakamoto,49,0.1,37,303,a,
186,Mason-Clark,54,0.1,38,266,a,100.0
187,Eccles,49,0.0,6,109,i,0.0
188,Torp,54,0.1,11,338,a,
189,Shepherd,45,0.2,183,799,a,
190,Tchaouna,54,0.1,17,319,a,
191,Borges Rodrigues,45,0.1,0,639,u,0.0
192,Andrews,45,0.3,0,1843,u,0.0
193,Wright,54,0.1,18,390,i,0.0
194,Thomas-Asante,50,0.8,2518,3385,a,
195,Simms,50,0.8,948,3366,a,
196,Markelo,50,0.0,0,46,u,0.0
197,Bassette,45,0.0,0,107,u,0.0
492,Awoniyi,55,0.6,470,5829,s,0.0
575,Yirenkyi,49,0.2,96,787,a,
584,Hamer,54,0.1,28,301,a,
599,Cherif,50,0.1,409,406,a,
623,Bentley,40,0.5,2156,600,a,
655,Gboho,55,0.0,51,11,a,
656,Mfuni,40,0.1,3620,553,a,
42,Guessand,55,0.0,112,308,a,
153,Disasi,45,0.1,71,1699,s,0.0
198,Henderson,50,1.7,107,23187,i,0.0
199,Benitez,45,0.1,409,226,a,
202,Richards,50,0.6,613,2358,a,
203,Canvot,49,0.2,76,1350,a,
204,Mitchell,45,6.5,9786,18801,a,
205,Sosa,45,0.0,0,107,u,0.0
206,Chadi Riad,44,0.0,6,139,i,0.0
207,Mingueza,44,0.1,84,321,a,
208,Sarr,62,0.7,24,4747,i,0.0
210,Wharton,55,0.8,906,3827,a,100.0
211,Yeremy,55,0.5,544,3538,a,
212,Hughes,45,8.2,3955,29254,a,
213,Lerma,49,0.1,54,240,a,
214,Kamada,50,0.5,7595,1515,a,
215,Devenny,50,0.0,0,46,u,0.0
216,Esse,50,0.0,0,154,u,0.0
217,M.França,49,0.0,0,284,u,0.0
218,Doucouré,49,0.1,83,279,a,
219,J.Rak-Sakyi,49,0.0,0,54,u,0.0
220,Cardines,45,0.0,0,2,u,0.0
221,Drakes-Thomas,45,0.1,117,300,a,
222,Strand Larsen,60,0.6,5154,1987,a,
223,Mateta,63,1.6,62,9549,i,0.0
224,Nketiah,55,0.7,175,7567,d,75.0
225,Uche,50,0.0,0,0,u,0.0
241,McNeil,54,0.1,50,454,a,
555,Matthews,40,1.7,926,1746,a,
577,Tomiyasu,45,0.3,119,878,a,
588,Khalaili,50,0.3,2523,961,a,
595,Gozo,50,0.0,33,53,a,
633,Ahanor,45,0.0,287,53,a,
643,Chilwell,45,0.5,1383,2801,a,
