id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
158,Gittens,60,0.0,202,498,a,
159,Caicedo,55,3.3,9015,59534,d,75.0
161,Lavia,50,0.1,749,613,a,
163,D.Essugo,45,0.2,955,1959,a,
164,Quenda,55,0.0,173,545,a,100.0
165,João Pedro,75,66.4,240982,20049,a,
166,N.Jackson,65,0.3,1885,5239,a,
167,Delap,55,0.4,2278,4911,a,
168,Marc Guiu,50,0.5,1664,4041,a,
169,Mheuka,45,0.3,2065,3024,a,
170,Emegha,50,0.2,1152,1609,a,100.0
200,Lacroix,60,9.4,40948,28206,a,
560,Penders,45,0.1,250,485,a,
561,Anselmino,45,0.0,94,340,d,25.0
568,Barco,55,0.1,229,1062,a,
578,Mudryk,55,0.0,177,662,a,
583,Chavarria,50,0.2,751,1490,a,
104,Onyeka,50,0.2,1101,962,a,
110,Rushworth,45,1.2,3757,2725,a,
171,Dovin,40,1.6,1436,3938,a,
172,Wilson,45,0.5,146,2163,a,
173,Thomas,40,8.0,20983,14470,a,
174,Kitching,40,0.7,339,2996,a,
175,van Ewijk,40,13.3,20386,33928,a,
176,Dasilva,40,0.9,1615,2457,a,
177,Kesler-Hayden,40,0.1,114,341,a,
178,Bidwell,40,0.1,399,515,a,
179,Latibeaudiere,40,0.0,87,265,a,
180,Woolfenden,40,0.2,695,1142,a,
181,Brau,40,0.0,174,214,a,
182,Amenda,40,0.9,1872,2793,a,
183,Rudoni,50,0.1,479,824,a,100.0
184,Grimes,50,0.2,1082,996,a,
185,Sakamoto,50,0.1,88,954,a,
186,Mason-Clark,55,0.1,195,1051,a,100.0
187,Eccles,50,0.0,48,170,a,
188,Torp,55,0.2,153,1180,a,
189,Shepherd,45,0.3,706,2100,a,
190,Tchaouna,55,0.2,1022,810,a,
191,Borges Rodrigues,45,0.2,450,1277,a,
192,Andrews,45,0.7,1943,4880,a,
193,Wright,55,0.2,75,3987,i,0.0
194,Thomas-Asante,50,0.8,8317,4788,a,
195,Simms,50,1.0,11371,5455,a,
196,Markelo,50,0.0,0,464,u,0.0
197,Bassette,45,0.0,0,620,u,0.0
492,Awoniyi,55,0.8,3250,5618,a,
575,Yirenkyi,50,0.2,560,1791,a,
584,Hamer,55,0.1,245,895,a,
599,Cherif,50,0.1,1126,898,a,
42,Guessand,55,0.0,278,422,a,
198,Henderson,50,1.9,3809,9310,a,100.0
199,Benitez,45,0.1,345,764,a,
201,Muñoz,55,8.8,12745,78843,a,
202,Richards,50,0.7,2797,3745,a,
203,Canvot,50,0.3,591,2338,a,
204,Mitchell,45,5.8,4477,32465,a,
205,Sosa,45,0.0,96,230,a,
206,Chadi Riad,45,0.1,253,1901,d,50.0
207,Mingueza,45,0.1,147,855,a,
208,Sarr,65,3.3,1878,114943,d,75.0
210,Wharton,55,0.9,4225,4814,a,100.0
211,Yeremy,55,0.2,186,1510,a,
212,Hughes,45,11.2,14119,59301,a,
213,Lerma,50,0.1,148,909,a,
214,Kamada,50,0.3,1261,1975,a,
215,Devenny,50,0.0,48,120,a,
216,Esse,50,0.0,159,397,a,
217,M.França,50,0.0,11,455,a,
218,Doucouré,50,0.1,174,695,a,
219,J.Rak-Sakyi,50,0.0,21,56,a,
220,Cardines,45,0.0,0,47,u,0.0
221,Drakes-Thomas,45,0.1,282,654,a,
222,Strand Larsen,60,0.5,963,4433,a,
223,Mateta,65,5.4,16027,42075,a,
224,Nketiah,55,0.5,2071,3627,a,
225,Uche,50,0.0,0,0,u,0.0
241,McNeil,55,0.2,228,1003,a,
555,Matthews,40,1.8,3951,4231,a,
577,Tomiyasu,45,0.4,628,1676,a,
588,Khalaili,50,0.1,318,499,a,
595,Gozo,50,0.0,83,104,a,
21,Nørgaard,50,0.1,79,2042,i,0.0
209,Johnson,60,0.2,364,1593,a,
226,Pickford,55,8.7,43911,15904,a,
227,Travers,50,0.0,187,260,a,
228,King,45,0.0,166,253,a,
229,Tarkowski,60,8.8,30311,19732,a,
230,Branthwaite,55,1.8,13378,5026,a,
231,Keane,50,1.5,2509,15656,a,
232,O'Brien,50,0.5,1077,4377,a,
233,Mykolenko,45,1.6,13268,4876,a,
234,Patterson,45,0.0,141,247,a,
235,Aznou,40,0.2,731,1093,a,
236,Dewsbury-Hall,65,4.3,87478,15588,a,
237,Ndiaye,60,16.1,76187,29577,a,
239,Garner,60,0.1,841,1138,a,100.0
240,Iroegbunam,50,0.0,16,251,i,0.0
242,George,55,0.3,1382,1502,a,
243,Alcaraz,50,0.1,549,739,a,
244,Armstrong,50,0.2,7288,1336,a,
245,Dibling,55,0.0,118,466,a,
246,Röhl,50,0.1,309,359,a,
247,Hackney,55,0.3,732,1383,a,
248,Beto,55,2.5,5388,24880,a,
249,Barry,55,2.3,63678,11365,a,
250,Leno,45,3.0,6962,6919,a,
251,Lecomte,40,1.2,897,2323,a,
252,McNally,40,0.2,483,406,a,
253,Andersen,50,0.1,1113,359,a,100.0
254,Robinson,45,1.7,7312,6103,a,
255,J.Cuenca,45,0.0,441,130,a,
256,Tete,45,0.3,237,1242,a,
257,Bassey,45,0.8,5017,3734,a,
258,Castagne,45,0.4,5759,1217,a,
261,Iwobi,55,1.0,3768,5691,a,
262,Smith Rowe,55,0.4,896,2918,a,
263,Kevin,55,0.1,272,530,a,
264,Bobb,55,0.3,2814,1949,a,
265,Berge,50,0.4,1003,2142,a,
266,Cairney,50,0.0,11,85,i,0.0
268,King,55,0.4,19657,1943,a,
269,Sessegnon,45,0.4,662,1721,a,
270,Reed,45,1.5,4094,9262,a,
271,Muniz,55,0.6,1774,4099,a,
272,Kusi-Asare,45,7.1,16209,27941,a,
569,Gonzalo,60,2.9,65042,8534,a,
570,Palacios,55,0.2,619,1122,a,
580,Charles,50,0.1,263,500,a,
610,De Fougerolles,40,0.0,1507,167,a,
273,Phillips,40,1.6,2046,4236,a,
274,Butland,45,0.1,86,1255,i,0.0
275,Cartwright,40,0.0,0,92,u,0.0
276,Lo-Tutala,40,0.0,0,296,u,0.0
277,Egan,40,1.9,31989,6086,a,
278,Hughes,40,0.1,67,1692,i,0.0
279,Ajayi,40,1.5,43471,10355,d,75.0
280,Coyle,40,0.6,1342,3450,d,75.0
281,Drameh,40,0.1,775,248,a,100.0
282,Giles,40,0.9,9416,2355,a,
283,Jacob,40,0.0,32,161,i,0.0
284,McCarthy,40,0.1,496,665,a,
285,McNair,40,0.1,490,440,a,
286,Belloumi,50,0.6,8972,2381,a,
287,Millar,50,0.1,224,583,a,
288,Dowell,45,0.4,1163,2819,a,
289,Crooks,45,0.7,6554,3637,a,
290,Slater,45,3.6,55153,13334,a,
291,Matazo,45,0.0,41,61,i,0.0
292,Ömür,50,0.0,162,258,a,
293,Kamara,50,0.0,0,151,u,0.0
294,Zambrano,45,0.1,310,1618,i,0.0
295,McBurnie,55,1.9,49533,8413,a,
296,Akintola,50,0.0,685,647,a,
297,Gyabi,45,0.0,41,417,i,0.0
298,Destan,45,0.3,0,6782,u,0.0
299,Burstow,45,0.1,0,955,u,0.0
340,Gelhardt,50,0.0,35,201,i,0.0
556,Targett,40,2.3,4035,10205,a,
563,Morita,50,0.0,48,269,a,100.0
572,Tzolakis,45,2.0,63812,6396,a,
574,Hjertø-Dahl,50,0.1,220,593,a,
576,Stroud,50,0.1,842,351,a,
585,Herrington,40,0.7,2157,2286,a,
586,Mendy,40,2.4,81223,12240,a,100.0
589,Gourna-Douath,50,0.0,87,186,a,
259,Diop,40,17.5,18716,43785,a,
267,Lukić,50,0.1,732,613,a,
300,Walton,45,0.5,154,2655,a,
301,Palmer,40,4.6,4904,10969,a,
302,Button,40,0.4,1191,1132,a,
303,Kipré,40,0.6,260,2995,a,
304,O'Shea,40,3.5,9714,7505,a,
305,Davis,40,5.0,4964,13070,a,
306,Greaves,40,1.5,1132,3328,a,
307,Johnson,40,0.1,302,700,a,
308,Furlong,40,0.6,194,2670,a,
309,Núñez,50,0.1,683,703,a,
310,Matusiwa,50,0.0,4,83,i,0.0
311,Burns,50,0.0,0,148,u,0.0
312,Taylor,45,0.0,70,643,i,0.0
313,Clarke,55,0.3,2184,1333,a,
314,Ogbene,50,0.0,28,153,a,
315,Fatawu,55,0.2,439,1695,a,
316,Emersonn,55,1.4,55493,9137,a,
317,Hirst,50,0.2,0,6273,u,0.0
318,Philogene,55,0.2,101,2046,i,0.0
319,Szmodics,50,0.0,0,330,u,0.0
320,Akpom,50,0.5,3251,3930,a,
321,Walle Egeli,45,2.4,22327,13578,a,
322,Al-Hamadi,50,0.1,656,1471,a,
323,McAteer,45,1.4,3857,7578,a,
324,Mehmeti,50,0.1,36,446,a,
554,Van Oevelen,45,0.0,54,339,u,0.0
562,Maeda,55,0.4,555,2373,a,
564,Scherpen,45,0.7,934,1843,a,
571,Florentino,50,0.1,178,1122,d,75.0
591,Enciso,55,0.4,10224,2830,a,100.0
592,Ouattara,40,1.0,2230,3666,a,
602,Humphreys,45,0.0,901,226,a,
260,Wilson,65,5.9,10018,33737,a,
326,Perri,45,0.6,236,3150,a,
327,Bijol,50,0.8,28288,4393,a,
329,Rodon,45,3.6,10383,6580,a,
330,Bogle,45,0.6,4209,1629,a,
331,Gudmundsson,45,0.0,45,737,i,0.0
332,Justin,45,1.0,23518,4585,a,
333,Bornauw,45,0.0,0,127,u,0.0
334,Muharemović,50,3.4,14225,6212,a,
335,Stach,60,1.7,45944,7664,a,
336,Okafor,60,0.5,902,5382,a,
337,Aaronson,55,0.9,1554,4993,a,
338,Ampadu,55,1.4,2608,5954,a,
339,Longstaff,50,0.1,389,1050,a,
341,Gnonto,50,0.0,12,536,i,0.0
342,Harrison,50,0.0,0,31,u,0.0
343,James,50,0.1,407,1167,a,
344,Gruev,50,0.0,5,96,i,0.0
345,Tanaka,50,0.2,681,2888,a,
346,Calvert-Lewin,60,29.5,50422,103754,a,
347,Nmecha,55,0.6,1213,6012,a,
348,Piroe,50,0.1,0,4158,u,0.0
349,Mateo Joseph,45,0.1,214,759,i,0.0
385,Trafford,50,3.8,40198,7894,a,
598,Elvedi,45,0.0,209,156,a,
603,Lienou,40,0.1,1215,226,a,
604,Cresswell,45,0.1,2154,478,a,
350,A.Becker,55,3.7,14950,13273,a,
351,Mamardashvili,50,0.2,447,1469,a,
352,Woodman,40,1.1,2078,3797,a,
353,Pecsi,40,0.0,0,355,u,0.0
354,Jaros,40,0.0,106,131,i,0.0
355,Davies,40,0.1,437,472,a,
356,Virgil,65,19.6,49192,49438,a,
357,Frimpong,55,3.5,15758,21976,a,
358,Kerkez,55,3.6,9953,22099,a,
359,Gomez,50,0.0,58,313,i,0.0
360,Bradley,50,0.0,57,169,i,0.0
361,Lucky,40,0.1,431,780,a,
362,Jacquet,50,2.4,15068,11738,a,100.0
363,Leoni,40,0.0,137,389,i,0.0
364,Tsimikas,50,0.1,263,669,a,
365,Ramsay,40,0.2,623,1424,a,
366,Wirtz,75,11.9,17545,74332,a,
367,Gakpo,70,5.3,117404,14151,a,
368,Szoboszlai,70,42.8,148833,41289,a,
369,Ngumoha,60,1.1,3892,9558,a,
370,Chiesa,55,0.1,515,1979,a,
371,Gravenberch,60,2.0,9397,9960,a,
372,Mac Allister,55,1.6,4398,14199,a,
373,C.Jones,55,0.0,25,831,d,75.0
374,Endo,50,0.1,380,697,a,100.0
375,Nyoni,50,0.0,107,471,a,
376,Bajcetic,50,0.0,5,21,i,0.0
377,Munoz,65,0.6,4137,3737,a,
378,McConnell,45,0.3,708,2055,a,
379,Isak,90,16.7,42643,61371,a,
380,Ekitiké,75,0.2,532,2906,i,0.0
381,Koumas,50,0.0,105,132,a,
382,Danns,45,0.0,210,396,i,0.0
383,Elliott,55,0.1,260,834,a,
579,Araujo,55,2.7,19480,23018,a,
238,Grealish,65,0.2,836,1426,a,100.0
384,Donnarumma,55,8.3,21744,29762,a,
386,Bettinelli,45,0.0,92,162,a,
387,O'Reilly,65,21.1,46187,68837,a,
388,Guéhi,60,18.8,123069,25002,a,
389,Matheus N.,60,1.6,2660,7669,a,100.0
390,Rúben,55,1.8,7284,8288,a,
391,Gvardiol,55,12.9,142046,20269,a,
392,Aït-Nouri,55,0.8,2125,10759,a,
393,Khusanov,55,1.8,4575,9541,a,
394,Alleyne,50,0.0,0,276,u,0.0
395,Lewis,45,0.2,2442,1676,a,
396,Vitor Reis,45,0.0,77,160,a,
397,Semenyo,85,24.9,30668,102840,a,
398,Foden,70,4.2,12318,27004,a,
399,Cherki,75,9.9,129177,25433,a,
400,Doku,75,1.5,387,50094,i,0.0
401,Marmoush,70,1.0,12046,12381,a,
402,Rodrigo,65,0.0,0,692,u,0.0
404,Reijnders,60,0.1,0,4549,u,0.0
405,N.Gonzalez,55,0.1,669,1085,a,
406,Kovačić,55,0.1,569,850,a,
407,Echeverri,50,0.0,71,188,a,
408,Phillips,50,0.0,0,243,u,0.0
409,Mukasa,45,0.2,731,1738,a,
410,Monga,50,0.0,62,197,a,
411,Haaland,155,68.3,44019,63396,a,
481,Anderson,65,6.5,5610,110711,d,75.0
587,Rulli,50,0.0,71,153,a,
43,Tielemans,60,2.4,8683,23764,a,100.0
162,Andrey Santos,50,1.0,5396,10515,a,
325,Darlow,45,0.0,168,170,a,100.0
412,Lammens,50,15.9,20251,60168,a,
413,Bayindir,45,0.0,0,483,u,0.0
414,Heaton,40,0.1,134,738,i,0.0
415,Dorgu,60,1.2,3336,18811,a,
416,De Ligt,50,0.0,89,381,i,0.0
417,Dalot,50,2.6,5943,20849,a,
418,Maguire,50,17.4,33108,68422,a,
419,Martinez,50,1.3,5423,12931,a,100.0
420,Yoro,50,0.7,1299,7316,a,
421,Heaven,45,0.4,2146,2796,a,
422,Mazraoui,45,0.7,3908,4186,a,
423,Shaw,45,20.1,26898,80341,a,
424,Amass,40,0.2,661,1399,a,
425,Fredricson,40,0.0,0,544,u,0.0
426,B.Fernandes,120,49.3,27826,145081,a,
427,Mbeumo,80,36.6,45832,134289,a,
428,Cunha,80,9.6,16876,59998,a,
429,Rashford,70,1.7,10328,14802,a,
430,Mount,55,0.0,27,534,d,75.0
431,Amad,60,1.2,1426,36980,d,75.0
432,Mainoo,55,1.0,2356,9753,a,
433,Ugarte,50,0.0,16,76,i,0.0
434,J.Fletcher,50,0.0,33,112,a,
435,Lacey,50,0.0,226,408,a,
436,Collyer,50,0.0,42,175,a,
437,Bendito Mantato,45,0.2,760,1708,a,
438,Fletcher,45,0.3,1049,2851,a,
439,Šeško,70,1.7,18640,10154,a,100.0
440,Zirkzee,55,0.6,1552,8636,a,
441,Obi,45,1.1,4367,7994,a,
442,Pope,50,1.3,1952,7922,a,
443,Gillespie,45,0.0,118,163,a,
444,Jaouen,45,0.0,77,247,a,
445,Thiaw,50,1.7,11570,6211,a,
446,Schär,50,0.3,1442,1220,a,100.0
447,Botman,50,0.5,6128,2105,a,
448,Burn,50,1.9,6177,52015,i,0.0
449,Hall,50,4.0,37488,11703,a,
450,Livramento,50,0.0,74,921,i,0.0
451,A.Murphy,40,0.1,0,2644,u,0.0
453,Barnes,60,1.1,5871,6062,a,
454,Elanga,60,1.6,55521,6445,a,
456,J.Ramsey,50,0.4,1056,2958,a,
457,J.Murphy,60,0.2,523,1649,a,
458,Joelinton,55,0.0,32,779,i,0.0
459,L.Miley,55,0.1,782,310,a,100.0
460,Willock,50,0.2,4685,1062,a,
461,Touré,60,0.2,333,2713,a,
462,Steur,50,0.1,527,638,a,
463,Woltemade,60,1.6,5226,20198,a,
464,Wissa,60,2.7,80876,11497,a,
465,Osula,60,1.1,19823,8481,d,50.0
466,Neave,45,0.8,4346,5421,a,
559,Bamba,50,0.1,502,1077,a,
567,Horníček,50,0.7,3458,2528,a,
593,Dedić,45,0.3,3664,1111,a,
609,Shahar,40,0.1,2546,369,a,
467,Sels,50,1.6,1793,6325,a,
468,John,45,0.1,124,304,a,
469,N.Williams,50,9.4,11067,46358,a,
470,Morato,50,0.0,187,429,a,
471,Milenković,55,1.9,1842,9364,a,
472,Murillo,55,1.7,6341,6667,a,100.0
473,Aina,45,3.6,12303,13707,a,
474,Jair Cunha,45,0.2,193,942,a,
475,Savona,45,0.0,45,31,i,0.0
476,O.Richards,40,0.2,375,1340,a,
477,Abbott,40,0.3,721,1483,a,
478,Netz,45,0.0,79,189,a,
479,Bindon,40,0.2,244,920,a,
480,Gibbs-White,80,9.7,6828,157998,d,75.0
482,Hudson-Odoi,60,0.2,522,3183,a,100.0
483,Ndoye,55,0.4,643,3004,a,
484,Hutchinson,55,0.2,148,1374,a,
485,Bakwa,55,0.0,89,213,a,
486,McAtee,55,0.0,335,279,a,
487,Dominguez,50,0.1,153,692,a,
488,I.Sangaré,50,1.0,2064,7680,a,
489,Yates,45,1.5,533,29204,i,0.0
490,Wood,60,1.7,3242,16965,a,
491,Igor Jesus,60,4.0,6844,30058,a,
493,Kalimuendo,55,0.1,228,472,a,
558,Schlager,50,0.1,108,668,a,
581,Diomande,55,0.8,2805,7953,a,
590,Benda,45,0.1,453,366,a,
112,Van Hecke,50,10.0,29067,64923,a,
403,Savinho,65,0.3,5182,3152,a,
455,Tonali,55,3.9,8632,33851,a,
494,Vicario,45,0.3,0,9219,u,0.0
495,Austin,40,0.9,2040,2427,a,
496,Kinsky,45,23.1,20358,52123,a,
497,Dubravka,40,18.8,21174,40128,a,
498,Senesi,60,7.9,10901,39859,a,
499,Pedro Porro,55,13.9,6891,268208,a,100.0
500,Romero,50,0.2,0,8937,u,0.0
501,Danso,50,0.2,825,1672,a,
502,Robertson,45,3.9,14294,14948,a,
503,Van de Ven,50,4.4,3159,108838,a,100.0
505,Spence,45,0.6,0,38705,u,0.0
506,Udogie,45,0.5,1306,3128,a,
507,Phillips,45,0.0,0,529,u,0.0
508,Davies,40,1.1,2058,5942,a,
509,Byfield,40,0.1,242,381,a,
510,Rowswell,40,0.1,235,486,a,
511,Souza,40,0.3,829,1817,a,
512,Kudus,65,0.1,219,1628,d,50.0
513,Xavi,60,0.0,51,269,i,0.0
514,Tel,60,0.5,1894,5282,a,
515,Maddison,65,1.2,2634,17351,d,75.0
516,Bentancur,55,0.2,355,1272,a,
517,Odobert,55,0.0,8,13,i,0.0
518,P.M.Sarr,50,0.2,36,7588,i,0.0
519,Gallagher,55,0.3,780,2934,a,
520,Bergvall,55,0.2,440,1400,a,
521,Kulusevski,65,0.0,54,165,i,0.0
522,Gray,50,0.2,1126,1659,a,
523,Moore,50,0.2,617,1476,a,
524,Olusesi,45,0.8,1693,6643,a,
525,Fernandes,60,1.7,2523,20654,a,
526,Solanke,60,1.4,3250,13122,a,
527,Richarlison,60,3.0,8844,23203,a,
528,Scarlett,45,1.7,8780,11651,a,
601,Williams-Barnett,45,0.1,1766,359,a,
529,Roefs,50,4.1,2954,18029,a,
530,Patterson,40,0.2,0,1875,u,0.0
531,Ellborg,45,0.1,143,562,a,
532,Ballard,50,5.2,8132,30037,a,
533,Mukiele,55,2.7,4043,22622,a,100.0
534,Hume,45,6.6,8430,24594,a,
535,Alderete,50,0.5,1945,2946,a,100.0
536,Reinildo,45,0.5,616,2043,a,
537,Seelt,45,0.0,44,79,a,
538,Hjelde,40,0.1,0,778,u,0.0
539,O'Nien,40,3.5,3386,11025,a,
540,Masuaku,40,0.2,0,3754,u,0.0
541,Meunier,45,0.3,671,1048,a,100.0
542,E.Le Fée,60,9.2,6993,70349,a,
543,Diarra,55,0.1,205,739,a,
544,Xhaka,55,4.6,25174,11052,a,
545,Sadiki,50,0.3,767,2293,a,
546,Adingra,50,0.1,41,2626,i,0.0
547,Mundle,50,0.0,31,108,a,
548,Rigg,50,0.1,78,375,a,
549,Talbi,55,0.2,210,1715,a,
550,Jocelin.T,50,0.0,36,64,a,
551,Angulo,50,0.1,3412,847,a,
552,Brobbey,60,13.3,24237,68157,a,
553,Isidor,55,0.9,1613,7688,a,
612,Methalie,45,0.0,31,6,a,
