id,web_name,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,status,chance_of_playing_next_round
1,Raya,60,38.7,76664,57002,a,
2,Arrizabalaga,49,0.1,153,338,a,
3,Meslier,49,0.0,58,137,a,
4,Gabriel,80,25.2,18469,81061,a,
5,J.Timber,65,0.1,300,587,d,25.0
6,Saliba,60,0.2,396,1581,i,0.0
7,Lewis-Skelly,55,0.7,3018,3594,a,
8,Calafiori,57,46.9,165563,26551,a,
9,Hincapie,53,1.1,1619,7494,a,
10,White,55,7.7,47442,37324,a,100.0
11,Mosquera,54,3.8,465,60268,d,75.0
12,Saka,95,11.3,69315,36129,a,
13,Rice,74,13.9,9792,49314,a,
14,Eze,64,1.3,1946,11089,a,
15,Ødegaard,66,12.2,127142,32464,a,
16,Madueke,63,0.2,788,1674,a,
17,Merino,59,0.5,892,4140,a,
18,Martinelli,63,0.1,0,3556,u,0.0
19,Zubimendi,54,0.7,804,4530,a,
20,Dowman,53,0.1,223,534,a,
22,Nwaneri,54,0.0,0,187,u,0.0
23,Fábio Vieira,55,0.0,0,137,u,0.0
24,Nelson,55,0.0,0,45,u,0.0
25,Gyökeres,73,4.3,3080,34209,a,
26,Havertz,75,7.1,54905,26813,a,
27,G.Jesus,59,0.2,0,4411,u,0.0
31,Konsa,44,12.3,165441,34647,a,
452,Bruno G.,68,1.9,711,14718,a,100.0
557,Tzolis,65,18.1,23846,143227,a,
29,M.Bizot,45,0.1,390,613,a,
30,Digne,45,0.1,0,459,u,0.0
32,Cash,45,6.9,10384,16311,a,
33,Mings,45,0.4,1000,828,a,
34,Pau,45,0.4,526,2025,a,
35,Bogarde,50,0.1,293,456,a,
36,Maatsen,45,0.8,3124,1883,a,
37,Lindelöf,45,0.3,922,639,a,
38,A.García,40,1.7,5352,6767,a,
39,Nedeljkovic,40,0.2,0,856,u,0.0
41,Buendía,60,1.1,3023,7510,a,
44,Bailey,54,0.1,0,2489,u,0.0
45,McGinn,54,2.4,4466,11444,a,
